file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH063a_1109,526,1235.8,2386.7,-125.2,131.7,-98.6,18.3,43.4,93.5,-78.1,-66.7,-55.4,31.1,61.3,38.8,-19.7,-57.3,27
KLH063a_1110,453.7,1737.8,2088.4,-13.4,-122.4,35.4,-60,-45.8,47.3,-0.7,-53.3,-43.7,-22.2,-33.1,-21.7,-4.3,-35.1,-24.5
KLH063a_1111,452.2,2029.4,2621.7,-26.8,52,-47,-29.1,-4,-38,-1.2,21.1,-36.6,-6.5,-7.2,-18.3,4.2,6.7,-6
KLH063a_1112,452.1,1791.7,2644.4,15,42.3,-83.2,-9.9,6,-14.2,-1.2,18.1,-26.9,-1.7,3.6,-17.7,1.4,10.4,-14.3
KLH063a_1113,391.3,1874.2,2652.5,17.8,-160.9,-82.1,3,44.5,-57.9,1.3,-32.8,-25.6,-2,-5.2,0.3,-0.6,-3.9,16.3
KLH063a_1114,361.9,2095.3,2768.8,13.2,-4.9,-7.2,-6.4,-23.6,-50.3,-8.4,19.3,32.6,0.3,-2,-40.3,-1.7,19.8,38.7
KLH063a_1115,432.8,1453.6,2302.1,-56.5,-110.8,-47.6,-64.3,5.2,18.2,4.1,-10.6,-16.8,-10.5,6.4,9,11.4,1.1,-7.7
KLH063a_1116,621.2,1315.9,2745.7,-54,136.3,29.8,-61.6,-16.6,-11.6,-30.2,2.6,12.9,-20.3,-0.7,3.8,-17.9,-9.1,11.7
KLH063a_1117,546.4,1321,2530.1,19.8,-173.7,166.1,6.6,36.5,76.8,5.9,-23.2,1.8,4.5,2.3,-34.1,-2.9,-10.7,-21.3
KLH063a_1118,413.9,1795.6,2673.7,37.6,10.7,-71.7,-7.3,-42.9,-56.4,1.6,-12.3,-6.4,-8.6,-18.9,-14,0.7,-9.2,-6
KLH063a_1119,442.1,1777.3,2669.3,-65.2,5.4,109.9,10.4,-9.2,-66.1,0,16.2,9.5,2.2,0.3,8.7,0.4,6.1,-0.4
KLH063a_1120,504.9,1668.8,2508.6,21.3,57.2,-13.7,-13.4,-3.5,13.7,6.1,5.1,-14.7,-4.4,-2.5,2.6,2.9,-5.4,0.7
KLH063a_1121,620.1,1303.8,2514.6,-75.7,84.9,15.1,-47.4,-18.6,-10,-24.4,3,-39.9,-13.4,3.9,1.5,-6.9,1,1.6
KLH063a_1122,619.6,1087.9,2318.1,6.3,44.7,-10.3,15.4,21.3,16.6,-2.5,-8,-24.3,-2.2,9.8,-7.7,4.9,-1.2,0.6
KLH063a_1123,708.4,1221.8,2239.5,-55,1.4,-80.4,-18.3,2.8,18.8,-6.9,-11.6,-12.7,-5.4,4.6,-8.1,-3.7,2.4,5.5
KLH063a_1124,605.3,1190,2356.6,108.3,76.5,-61,-6.1,-9.1,25.7,2.4,-5,-22,-2.9,8.2,-10.3,3.1,0.1,6.6
KLH063a_1125,394.1,1224.2,2417.4,103.7,172.4,-37.8,-18.6,12.3,22.8,-5.5,15.4,-3.7,-7.1,3.5,-4.5,-6.7,-2.6,-4.9
KLH063a_1126,466.2,1065.9,2573.7,111.7,-81.2,-44.4,-35.9,-21.8,-78,-54,-36.8,-5.6,-28.2,14.3,-5.5,-31,-42.9,14.4
KLH063a_1127,363.7,1466,2507.9,5.2,-43,8.2,0.8,-60.2,9.7,3.2,-6.6,-3.1,-6.3,-9.6,4.2,4.1,-2.1,-0.1
KLH063a_1128,400.4,2059.4,2793.2,-66.4,109.9,47.3,7.5,-36.9,-69.9,-9.7,23.1,-29.7,5.3,-27,-8.5,-3.8,16.8,13.8
KLH063a_1129,517.7,1561.6,2549.3,6.7,119.6,-29.2,-4.4,17.3,-5.6,-9.6,14.5,-2.4,-0.7,12.2,2.2,-4,17.4,-4.8
KLH063a_1130,304.9,1470,2448.3,0,-39.8,20.6,0.4,108.2,24,-2.3,8.7,4,-5.4,14.2,8.6,-3.2,9.9,7.8
KLH063a_1131,299.9,1816.1,2443.7,12.6,196.5,28.2,2.9,-113.2,22.6,-10.3,-155.8,-63,0.6,-10.5,-4,0.4,0,-12.1
KLH063a_1132,323.1,2138,2922.4,19.9,2.1,-5.3,3,3.2,88.3,2.6,8,4.9,2.8,-12.9,-32.7,0.2,2.6,16.9
KLH063a_1133,410.2,2006.9,2615.3,-66.3,216,195,0.7,-61.1,101.7,2.1,42.3,45.6,-4.2,3.5,33.6,-2.5,12.6,20.5
KLH063a_1134,514,1170.6,2349.1,21.8,-142.7,20.7,-2.9,152,-5.1,-4.8,-30.2,-0.9,-4.6,19.6,4.8,6.2,1,3.6
KLH063a_1135,410.8,1826.4,2304.7,74.8,-252.1,7.2,-5.2,-5.3,18.4,16.4,62.5,-4.3,-15.7,-43.6,3.3,5.9,3.2,-1.4
KLH063a_1136,365.5,1359.2,2179.2,-20,237.1,2.3,-13,-55.3,-14.6,0.4,39.5,11.6,2.2,41.4,-1.4,-2.7,-9.7,3.7
KLH063a_1137,452.1,1935.8,2522.6,-19.3,151.5,-86.9,-20.9,-12.4,67.9,-0.5,37.6,58.8,7,14.6,44.4,-4.9,-47.8,19.8
KLH063a_1138,529.6,1757.2,2588.9,-110.9,95.1,130,8.7,-60.5,-6.8,-23.6,-10.9,-44.8,0.4,14.3,-11.2,-3.4,9.9,18.3
KLH063a_1139,790.1,1331,2898.1,-24.8,80.5,-122.6,-46.3,8,-73,8.8,30.3,-27.8,-27,19.8,-79.3,25.1,24.1,-8.8
KLH063a_1140,731.6,1354.1,2528.1,-71.6,43.6,-225.6,-46.1,-8.1,-89.1,1.2,4.4,-57.8,-0.6,12.3,-31.8,-9.8,4.3,-10.8
KLH063a_1141,670.1,1234.8,2177.2,86.6,51.7,-277.9,21.1,2.6,9.5,-0.4,-19.7,-33.2,1.1,6.3,-11.6,10.8,-14.5,-58.1
KLH063a_1142,376.6,1295.8,2378,45.8,-90.8,202.8,22.1,182.1,-68,11.1,70,26.2,8,37.3,-8.2,4.4,51.6,6.8
KLH063a_1143,467.3,1675.4,2444.4,6.3,197.9,-52.1,-27,-23.3,4.2,-3.4,30.9,9.3,-6.7,7.6,4.2,-3,-6.1,14.1
KLH063a_1144,451.6,1124.3,2445.6,19.8,198.7,56,-25.9,67.3,-3.6,-5.2,17.9,-16.2,-6.2,26,4.6,-4.6,-9.6,0
KLH063a_1145,523.4,1103.7,2590.9,113.9,-26.8,29.6,-22.4,-61.3,-128,-1.7,-77.6,5.3,-31,-8.9,-7.3,0.2,-8.8,-0.5
KLH063a_1146,307.4,1323.6,2366.4,23,-78.3,18.1,5.5,-85.4,12.3,3.5,6.4,-4.3,0.1,1.3,6.6,2,-11.2,-7.6
KLH063a_1147,511,1304,2412.5,50.4,-55.8,171.1,-37.6,-7.6,-128.7,8.3,-15.8,38.6,-18.6,-7.6,-9.7,4.6,-5.6,-11
KLH063a_1148,730.7,1245.3,2472.4,-93.1,12.5,-329.2,-17.2,43.7,-129,-18.8,19.2,43,-9.2,-6,65.6,-11.2,16.1,8.6
KLH063a_1149,750.9,1166.8,2273.1,22.5,31.6,-78.3,-16.5,6.5,-63.6,14.4,3.6,12.2,2.1,-4.3,20.1,-4,-3,-7.8
KLH063a_1150,666.4,1153.6,2580.4,32.1,35.4,-109,-99.1,-71.5,-117.2,8.1,0.1,45.5,-23.3,-9.2,-14.6,1.3,-7.8,0.4
KLH063a_1151,393.6,973,2612.9,-58.7,-44.5,8.4,23.2,24.2,-6.7,12.5,42.8,7.2,-5.4,-11.2,28,-3.5,51.7,0.4
KLH063a_1152,613.6,1009.7,2601.7,-78.9,-18.6,34.4,-16.5,-2.2,6.8,-10.7,-5.1,-0.7,8.3,-24.5,-2.8,3.8,-19.7,-2.5
KLH063a_1153,585.1,1292.2,2377.9,25.1,100.5,-69.2,-28.2,35.5,15.7,13.9,33.6,-7,5.8,1.9,5.7,7.2,5.5,-17.6
KLH063a_1154,348.3,887.9,2046.3,30.6,30.1,-135.2,25.8,149.4,135.4,7.7,-49.2,-74.7,6.2,34.9,31.6,-2.5,-14.8,-15.1
KLH063a_1155,489,1246.2,2501,-146.4,185.8,82.4,-36.5,10,33.6,-22.4,32.4,-23.3,11.4,-0.6,-16.1,6.3,14.6,-5.6
KLH063a_1156,644.3,987.8,2434.7,-39.5,-125,57.6,50,-59.8,13.4,-19.5,-45.8,-0.6,-25.1,-20.8,-3.3,-35.8,-21.3,3.3
