file,filename,vowel,interval,duration,start,end,previous_sound,next_sound,omit,word,word_interval,word_start,word_end,previous_word,next_word,comment1,comment2
771,KLH021a_0771,a,1754,0.060962536496731445,493.2268374635033,493.2878,k,m,0,ka,610,493.0872056677265,493.2878,ke,moʻolelo,,
772,KLH021a_0772,o,1756,0.09540506838538931,493.3643747823434,493.4597798507288,m,ʻ,0,moʻolelo,611,493.2878,493.9680395873564,ka,an,,
773,KLH021a_0773,o,1758,0.06999999999999318,493.4878,493.5578,ʻ,l,0,moʻolelo,611,493.2878,493.9680395873564,ka,an,,
774,KLH021a_0774,e,1760,0.11333791921907732,493.6278,493.74113791921906,l,l,0,moʻolelo,611,493.2878,493.9680395873564,ka,an,,
775,KLH021a_0775,o,1762,0.16023958735638644,493.8078,493.9680395873564,l,a,0,moʻolelo,611,493.2878,493.9680395873564,ka,an,,
0,--,a,1763,0.21976041264360902,493.9680395873564,494.1878,o,n,1,an,612,493.9680395873564,494.319213553735,moʻolelo,a,,engl
0,--,a,1765,0.15544674056951635,494.319213553735,494.4746602943045,n,h,1,a,613,494.319213553735,494.4746602943045,an,heluhelu,,disfl
776,KLH021a_0776,e,1767,0.07260853380392973,494.5423817152562,494.61499024906016,h,l,0,heluhelu,614,494.4746602943045,495.02131877477063,a,wau,,
777,KLH021a_0777,u,1769,0.05934351320513542,494.6792208751175,494.73856438832263,l,h,0,heluhelu,614,494.4746602943045,495.02131877477063,a,wau,,
778,KLH021a_0778,e,1771,0.07224405064840766,494.7878,494.8600440506484,h,l,0,heluhelu,614,494.4746602943045,495.02131877477063,a,wau,,
779,KLH021a_0779,u,1773,0.10351877477063454,494.9178,495.02131877477063,l,w,0,heluhelu,614,494.4746602943045,495.02131877477063,a,wau,,
780,KLH021a_0780,au,1775,0.29881204296236774,495.0653027904403,495.36411483340265,w,sp,0,wau,615,495.02131877477063,495.36411483340265,heluhelu,-,,
781,KLH021a_0781,ae,1778,0.2639040940181303,502.3963438072459,502.66024790126403,ʻ,sp,0,ʻae,617,502.35096347361844,502.66024790126403,-,-,,
0,--,o,1781,0.1099999999999568,509.3174,509.4274,ʻ,i,1,ʻo,619,509.2888530123515,509.4274,-,ia,,disfl
0,--,i,1782,0.11558288066532896,509.4274,509.5429828806653,o,a,1,ia,620,509.4274,509.5471718345386,ʻo,ʻo,,disfl
0,--,a,1783,0.004188953873267565,509.5429828806653,509.5471718345386,i,ʻ,1,ia,620,509.4274,509.5471718345386,ʻo,ʻo,,disfl
0,--,o,1785,0.039096902817505,509.5799853065461,509.6190822093636,ʻ,k,1,ʻo,621,509.5471718345386,509.6190822093636,ia,ka,,disfl
0,--,a,1787,0.034904823696876974,509.71249517630315,509.7474,k,m,1,ka,622,509.6190822093636,509.7474,ʻo,m,,disfl
782,KLH021a_0782,o,1791,0.06423062605733776,510.0503017465923,510.11453237264965,p,ʻ,0,poʻomanaʻo,625,509.96023923831626,510.55786332424094,-,ʻo,,
783,KLH021a_0783,o,1793,0.05000000000001137,510.1374,510.1874,ʻ,m,0,poʻomanaʻo,625,509.96023923831626,510.55786332424094,-,ʻo,,
784,KLH021a_0784,a,1795,0.04956928750073075,510.2548623274053,510.30443161490604,m,n,0,poʻomanaʻo,625,509.96023923831626,510.55786332424094,-,ʻo,,
785,KLH021a_0785,a,1797,0.11030911866367887,510.37983278462553,510.4901419032892,n,ʻ,0,poʻomanaʻo,625,509.96023923831626,510.55786332424094,-,ʻo,,
786,KLH021a_0786,o,1799,0.055154559331811015,510.50270876490913,510.55786332424094,ʻ,ʻ,0,poʻomanaʻo,625,509.96023923831626,510.55786332424094,-,ʻo,,
787,KLH021a_0787,o,1801,0.09006250827604845,510.57112834483974,510.6611908531158,ʻ,i,0,ʻo,626,510.55786332424094,510.6611908531158,poʻomanaʻo,ia,,
788,KLH021a_0788,i,1802,0.10681832376923239,510.6611908531158,510.768009176885,o,a,0,ia,627,510.6611908531158,510.79872817195593,ʻo,nō,,
789,KLH021a_0789,a,1803,0.030718995070913024,510.768009176885,510.79872817195593,i,n,0,ia,627,510.6611908531158,510.79872817195593,ʻo,nō,,
790,KLH021a_0790,ō,1805,0.09959402225865688,510.85807168516106,510.9576657074197,n,k,0,nō,628,510.79872817195593,510.9576657074197,ia,kēia,,
791,KLH021a_0791,ēi,1807,0.20386242183411696,511.07076746199897,511.2746298838331,k,a,0,kēia,629,510.9576657074197,511.3474,nō,manaʻo,,
792,KLH021a_0792,a,1808,0.07277011616690743,511.2746298838331,511.3474,ēi,m,0,kēia,629,510.9576657074197,511.3474,nō,manaʻo,,
793,KLH021a_0793,a,1810,0.05588928412169025,511.4715107158783,511.5274,m,n,0,manaʻo,630,511.3474,511.8374,kēia,au,,
794,KLH021a_0794,a,1812,0.0914588262338043,511.60974619369733,511.70120501993114,n,ʻ,0,manaʻo,630,511.3474,511.8374,kēia,au,,
795,KLH021a_0795,o,1814,0.11943916457562409,511.7179608354244,511.8374,ʻ,au,0,manaʻo,630,511.3474,511.8374,kēia,au,,
796,KLH021a_0796,au,1815,0.22660497722915807,511.8374,512.0640049772292,o,i,0,au,631,511.8374,512.0640049772292,manaʻo,i,,
797,KLH021a_0797,i,1816,0.09786554558024818,512.0640049772292,512.1618705228094,au,k,0,i,632,512.0640049772292,512.1618705228094,au,kuʻu,,
798,KLH021a_0798,u,1818,0.07820965610699204,512.2874,512.365609656107,k,ʻ,0,kuʻu,633,512.1618705228094,512.5206009494193,i,ʻāina,,
799,KLH021a_0799,u,1820,0.10891280070586618,512.4116881487134,512.5206009494193,ʻ,ʻ,0,kuʻu,633,512.1618705228094,512.5206009494193,i,ʻāina,,
800,KLH021a_0800,āi,1822,0.20513528614321785,512.5722647138567,512.7774,ʻ,n,0,ʻāina,634,512.5206009494193,512.9762560509088,kuʻu,-,,
801,KLH021a_0801,a,1824,0.09983673398039628,512.8764193169284,512.9762560509088,n,sp,0,ʻāina,634,512.5206009494193,512.9762560509088,kuʻu,-,,
802,KLH021a_0802,u,1827,0.07537801809883149,513.4063219819012,513.4817,k,ʻ,0,kuʻu,636,513.3749048278515,513.6681315989828,-,one,,
803,KLH021a_0803,u,1829,0.15848208820671061,513.5096495107761,513.6681315989828,ʻ,o,0,kuʻu,636,513.3749048278515,513.6681315989828,-,one,,
804,KLH021a_0804,o,1830,0.08356840101725993,513.6681315989828,513.7517,u,n,0,one,637,513.6681315989828,513.8917,kuʻu,hānau,excresc ʻokina,
805,KLH021a_0805,e,1832,0.08000000000004093,513.8117,513.8917,n,h,0,one,637,513.6681315989828,513.8917,kuʻu,hānau,,
806,KLH021a_0806,ā,1834,0.09054266942359845,514.0211573305764,514.1117,h,n,0,hānau,638,513.8917,514.3925779073427,one,ʻē,,
807,KLH021a_0807,au,1836,0.17244526778438285,514.2201326395583,514.3925779073427,n,ʻ,0,hānau,638,513.8917,514.3925779073427,one,ʻē,,
808,KLH021a_0808,ē,1838,0.26156690535992766,514.4966035951963,514.7581705005563,ʻ,sp,0,ʻē,639,514.3925779073427,514.7581705005563,hānau,-,,
809,KLH021a_0809,āi,1841,0.16382464831610832,515.584092572576,515.7479172208921,ʻ,n,0,ʻāina,641,515.5442975107795,515.8721895191334,-,aloha,,
810,KLH021a_0810,a,1843,0.0572490362684448,515.8149404828649,515.8721895191334,n,a,0,ʻāina,641,515.5442975107795,515.8721895191334,-,aloha,,
811,KLH021a_0811,a,1844,0.07540116971949828,515.8721895191334,515.9475906888529,a,l,0,aloha,642,515.8721895191334,516.2717,ʻāina,ia,excresc ʻokina,
812,KLH021a_0812,o,1846,0.08591550551216187,516.0257844944879,516.1117,l,h,0,aloha,642,515.8721895191334,516.2717,ʻāina,ia,,
813,KLH021a_0813,a,1848,0.08673525832659834,516.1849647416734,516.2717,h,i,0,aloha,642,515.8721895191334,516.2717,ʻāina,ia,,
814,KLH021a_0814,i,1849,0.18903753833262726,516.2717,516.4607375383326,a,a,0,ia,643,516.2717,516.5351978373516,aloha,naʻu,excresc ʻokina,
815,KLH021a_0815,a,1850,0.0744602990189378,516.4607375383326,516.5351978373516,i,n,0,ia,643,516.2717,516.5351978373516,aloha,naʻu,,
816,KLH021a_0816,a,1852,0.10153170542821499,516.6601682945718,516.7617,n,ʻ,0,naʻu,644,516.5351978373516,516.9554895426397,ia,ku,,
817,KLH021a_0817,u,1854,0.13378954263976084,516.8217,516.9554895426397,ʻ,k,0,naʻu,644,516.5351978373516,516.9554895426397,ia,ku,,
0,--,u,1856,0.0608961489806461,517.0817,517.1425961489806,k,sp,1,ku,645,516.9554895426397,517.1425961489806,naʻu,-,,disfl
818,KLH021a_0818,au,1859,0.14776699180174546,517.5258854283879,517.6736524201897,k,l,0,kaulana,647,517.482599571697,517.9717,-,nō,,
819,KLH021a_0819,a,1861,0.07055193315420638,517.7511480668458,517.8217,l,n,0,kaulana,647,517.482599571697,517.9717,-,nō,,
820,KLH021a_0820,a,1863,0.07952381941970543,517.8921761805803,517.9717,n,n,0,kaulana,647,517.482599571697,517.9717,-,nō,,
821,KLH021a_0821,ō,1865,0.05615461836089253,518.0555453816391,518.1117,n,ʻ,0,nō,648,517.9717,518.1117,kaulana,ʻo,,
822,KLH021a_0822,o,1867,0.09753385958993022,518.1417,518.23923385959,ʻ,k,0,ʻo,649,518.1117,518.23923385959,nō,kapālama,,
823,KLH021a_0823,a,1869,0.07400485176174243,518.3445831988971,518.4185880506589,k,p,0,kapālama,650,518.23923385959,518.8658652444017,ʻo,-,,
824,KLH021a_0824,ā,1871,0.047443333141927724,518.544256666858,518.5917,p,l,0,kapālama,650,518.23923385959,518.8658652444017,ʻo,-,,
825,KLH021a_0825,a,1873,0.07316713623481519,518.6885328637652,518.7617,l,m,0,kapālama,650,518.23923385959,518.8658652444017,ʻo,-,,
0,--,a,1875,0.0012532900526593949,518.864611954349,518.8658652444017,m,sp,1,kapālama,650,518.23923385959,518.8658652444017,ʻo,-,,
826,KLH021a_0826,ā,1878,0.08873319660131074,520.1206195862771,520.2093527828785,m,l,0,mālama,652,520.0781819705114,520.4475821259275,-,ʻia,,
827,KLH021a_0827,a,1880,0.0771593013923848,520.2778316628642,520.3549909642566,l,m,0,mālama,652,520.0781819705114,520.4475821259275,-,ʻia,,
828,KLH021a_0828,a,1882,0.035686176894046184,520.4118959490335,520.4475821259275,m,ʻ,0,mālama,652,520.0781819705114,520.4475821259275,-,ʻia,,
829,KLH021a_0829,i,1884,0.13999999999998636,520.4745,520.6145,ʻ,a,0,ʻia,653,520.4475821259275,520.7545,mālama,au,,
830,KLH021a_0830,a,1885,0.13999999999998636,520.6145,520.7545,i,au,0,ʻia,653,520.4475821259275,520.7545,mālama,au,,
831,KLH021a_0831,au,1886,0.2300000000000182,520.7545,520.9845,a,a,0,au,654,520.7545,520.9845,ʻia,a,,
832,KLH021a_0832,a,1887,0.10000000000002274,520.9845,521.0845,au,n,0,a,655,520.9845,521.0845,au,nui,,
833,KLH021a_0833,u,1889,0.16855366509253145,521.2159463349075,521.3845,n,i,0,nui,656,521.0845,521.6412869838331,a,hele,,
834,KLH021a_0834,i,1890,0.25678698383308074,521.3845,521.6412869838331,u,h,0,nui,656,521.0845,521.6412869838331,a,hele,,
835,KLH021a_0835,e,1892,0.08198175772940886,521.7348426367714,521.8168243945008,h,l,0,hele,657,521.6412869838331,522.0345,nui,au,,
836,KLH021a_0836,e,1894,0.14823223424605203,521.8862677657539,522.0345,l,au,0,hele,657,521.6412869838331,522.0345,nui,au,,
837,KLH021a_0837,au,1895,0.25,522.0345,522.2845,e,k,0,au,658,522.0345,522.2845,hele,ke,,
838,KLH021a_0838,e,1897,0.08376195589380586,522.3889442311136,522.4727061870074,k,k,0,ke,659,522.2845,522.4727061870074,au,kula,,
839,KLH021a_0839,u,1899,0.05999999999994543,522.6145,522.6745,k,l,0,kula,660,522.4727061870074,522.8258389783322,ke,kaʻiulani,,
840,KLH021a_0840,a,1901,0.07765135066006223,522.7481876276721,522.8258389783322,l,k,0,kula,660,522.4727061870074,522.8258389783322,ke,kaʻiulani,,
841,KLH021a_0841,a,1903,0.060851708743257404,522.9545,523.0153517087433,k,ʻ,0,kaʻiulani,661,522.8258389783322,523.5045,kula,-,,
842,KLH021a_0842,iu,1905,0.1282773385648852,523.0356060253588,523.1638833639237,ʻ,l,0,kaʻiulani,661,522.8258389783322,523.5045,kula,-,,
843,KLH021a_0843,a,1907,0.07431137064997984,523.2545,523.32881137065,l,n,0,kaʻiulani,661,522.8258389783322,523.5045,kula,-,,
844,KLH021a_0844,i,1909,0.09000000000003183,523.4145,523.5045,n,sp,0,kaʻiulani,661,522.8258389783322,523.5045,kula,-,,
845,KLH021a_0845,a,1912,0.05019999231603833,524.0758000076839,524.126,m,l,0,ma,663,524.0295044268485,524.126,-,laila,,
846,KLH021a_0846,ai,1914,0.18614681460917382,524.1992548899118,524.385401704521,l,l,0,laila,664,524.126,524.5561166588516,ma,ua,,
847,KLH021a_0847,a,1916,0.09452014420571686,524.4615965146459,524.5561166588516,l,u,0,laila,664,524.126,524.5561166588516,ma,ua,,
848,KLH021a_0848,u,1917,0.1998833411483929,524.5561166588516,524.756,a,a,0,ua,665,524.5561166588516,524.8744895131196,laila,aʻo,excresc ʻokina,
849,KLH021a_0849,a,1918,0.11848951311958444,524.756,524.8744895131196,u,a,0,ua,665,524.5561166588516,524.8744895131196,laila,aʻo,excresc ʻokina,
850,KLH021a_0850,a,1919,0.10151048688044284,524.8744895131196,524.976,a,ʻ,0,aʻo,666,524.8744895131196,525.156,ua,ʻia,,
851,KLH021a_0851,o,1921,0.1102571084485362,525.0457428915514,525.156,ʻ,ʻ,0,aʻo,666,524.8744895131196,525.156,ua,ʻia,,
852,KLH021a_0852,i,1923,0.18000000000006366,525.236,525.416,ʻ,a,0,ʻia,667,525.156,525.5398259582303,aʻo,-,,
853,KLH021a_0853,a,1924,0.12382595823021347,525.416,525.5398259582303,i,sp,0,ʻia,667,525.156,525.5398259582303,aʻo,-,what to do with breathiness at end of words?,
854,KLH021a_0854,a,1927,0.042909800684356014,525.786,525.8289098006843,k,h,0,ka,669,525.7363186390135,525.8289098006843,-,heluhelu,,
855,KLH021a_0855,e,1929,0.06847887998583246,525.9070335933441,525.9755124733299,h,l,0,heluhelu,670,525.8289098006843,526.4796060750408,ka,a,,
856,KLH021a_0856,u,1931,0.09452014420571686,526.0478493183853,526.142369462591,l,h,0,heluhelu,670,525.8289098006843,526.4796060750408,ka,a,,
857,KLH021a_0857,e,1933,0.0768239702504161,526.223386729053,526.3002106993034,h,l,0,heluhelu,670,525.8289098006843,526.4796060750408,ka,a,,
858,KLH021a_0858,u,1935,0.09934260054274091,526.3802634744981,526.4796060750408,l,a,0,heluhelu,670,525.8289098006843,526.4796060750408,ka,a,,
859,KLH021a_0859,a,1936,0.2363939249592022,526.4796060750408,526.716,u,k,0,a,671,526.4796060750408,526.716,heluhelu,kākau,excresc ʻokina,
860,KLH021a_0860,ā,1938,0.09741361800786308,526.8441837741199,526.9415973921277,k,k,0,kākau,672,526.716,527.2618084929062,a,-,,
861,KLH021a_0861,au,1940,0.16203453292405356,527.0997739599821,527.2618084929062,k,sp,0,kākau,672,526.716,527.2618084929062,a,-,,
862,KLH021a_0862,o,1943,0.07908828392714895,528.4689355164166,528.5480238003438,ʻ,l,0,ʻolu,674,528.4467522172663,528.7071648594657,-,mau,,
863,KLH021a_0863,u,1945,0.07426582759023859,528.6328990318755,528.7071648594657,l,m,0,ʻolu,674,528.4467522172663,528.7071648594657,-,mau,,
864,KLH021a_0864,au,1947,0.18904028841132003,528.7881821259277,528.977222414339,m,ʻ,0,mau,675,528.7071648594657,528.977222414339,ʻolu,ʻo,,
865,KLH021a_0865,o,1949,0.07743942868523845,528.9820448706761,529.0594842993613,ʻ,k,0,ʻo,676,528.977222414339,529.0594842993613,mau,kapālama,,
866,KLH021a_0866,a,1951,0.09066217913607488,529.165298211483,529.2559603906191,k,p,0,kapālama,677,529.0594842993613,529.8140655033047,ʻo,nuʻuanu,,
867,KLH021a_0867,ā,1953,0.07296600518077412,529.3524095173597,529.4253755225404,p,l,0,kapālama,677,529.0594842993613,529.8140655033047,ʻo,nuʻuanu,,
868,KLH021a_0868,a,1955,0.08731085945157702,529.5227891405484,529.6101,l,m,0,kapālama,677,529.0594842993613,529.8140655033047,ʻo,nuʻuanu,,
869,KLH021a_0869,a,1957,0.11091649575155316,529.7031490075532,529.8140655033047,m,n,0,kapālama,677,529.0594842993613,529.8140655033047,ʻo,nuʻuanu,,
870,KLH021a_0870,u,1959,0.13309979490190926,529.9153370863822,530.0484368812841,n,ʻ,0,nuʻuanu,678,529.8140655033047,530.3901,kapālama,mah,,
871,KLH021a_0871,u,1961,0.096449126740481,530.0773716193063,530.1738207460468,ʻ,a,0,nuʻuanu,678,529.8140655033047,530.3901,kapālama,mah,,
872,KLH021a_0872,a,1962,0.08873319660131074,530.1738207460468,530.2625539426481,u,n,0,nuʻuanu,678,529.8140655033047,530.3901,kapālama,mah,,
873,KLH021a_0873,u,1964,0.04074184328544561,530.3493581567145,530.3901,n,m,0,nuʻuanu,678,529.8140655033047,530.3901,kapālama,mah,,
0,--,a,1966,0.1564232405007715,530.5036767594993,530.6601,m,h,1,mah,679,530.3901,530.7801,nuʻuanu,-,,disfl
874,KLH021a_0874,ai,1970,0.1639635154588177,531.0511724682433,531.2151359837021,m,k,0,mai,681,530.9383269899569,531.2151359837021,-,ka,,
875,KLH021a_0875,a,1972,0.044177042824003365,531.3301,531.374277042824,k,m,0,ka,682,531.2151359837021,531.374277042824,mai,makani,,
876,KLH021a_0876,a,1974,0.04408488508147457,531.4524008354838,531.4964857205653,m,k,0,makani,683,531.374277042824,531.866751639232,ka,-,,
877,KLH021a_0877,a,1976,0.07672989357001825,531.64337010643,531.7201,k,n,0,makani,683,531.374277042824,531.866751639232,ka,-,,
878,KLH021a_0878,i,1978,0.0666516392319636,531.8001,531.866751639232,n,sp,0,makani,683,531.374277042824,531.866751639232,ka,-,,
879,KLH021a_0879,u,1981,0.09355565293833479,532.7730261124752,532.8665817654136,p,l,0,pulu,685,532.734446461779,533.0398,-,mau,,
880,KLH021a_0880,u,1983,0.10000000000002274,532.9398,533.0398,l,m,0,pulu,685,532.734446461779,533.0398,-,mau,,
881,KLH021a_0881,au,1985,0.2739155199431025,533.1327813552173,533.4066968751604,m,i,0,mau,686,533.0398,533.4066968751604,pulu,ia,,
882,KLH021a_0882,i,1986,0.16310312483960843,533.4066968751604,533.5698,au,a,0,ia,687,533.4066968751604,533.6398,mau,wahi,excresc ʻokina,
883,KLH021a_0883,a,1987,0.07000000000005002,533.5698,533.6398,i,w,0,ia,687,533.4066968751604,533.6398,mau,wahi,,
884,KLH021a_0884,a,1989,0.09358244252916847,533.7362175574708,533.8298,w,h,0,wahi,688,533.6398,534.1567357500594,ia,-,,
885,KLH021a_0885,i,1991,0.25693575005936964,533.8998,534.1567357500594,h,sp,0,wahi,688,533.6398,534.1567357500594,ia,-,,
886,KLH021a_0886,a,1994,0.10320056561238289,534.5975082592635,534.7007088248758,k,u,0,ka,690,534.5492836958932,534.7007088248758,-,ua,,
887,KLH021a_0887,u,1995,0.14274470757595736,534.7007088248758,534.8434535324518,a,a,0,ua,691,534.7007088248758,534.9427961329945,ka,ʻo,excresc ʻokina,
888,KLH021a_0888,a,1996,0.09934260054274091,534.8434535324518,534.9427961329945,u,ʻ,0,ua,691,534.7007088248758,534.9427961329945,ka,ʻo,,
889,KLH021a_0889,o,1998,0.15880572797993864,534.9804112924232,535.1392170204032,ʻ,k,0,ʻo,692,534.9427961329945,535.1392170204032,ua,koʻiawe,,
890,KLH021a_0890,o,2000,0.07327013229928525,535.2665298677007,535.3398,k,ʻ,0,koʻiawe,693,535.1392170204032,535.8698,ʻo,-,,
891,KLH021a_0891,i,2002,0.12546784398068667,535.4198,535.5452678439807,ʻ,a,0,koʻiawe,693,535.1392170204032,535.8698,ʻo,-,,
892,KLH021a_0892,a,2003,0.13020632109964936,535.5452678439807,535.6754741650803,i,w,0,koʻiawe,693,535.1392170204032,535.8698,ʻo,-,,
893,KLH021a_0893,e,2005,0.13452737634054301,535.7352726236595,535.8698,w,sp,0,koʻiawe,693,535.1392170204032,535.8698,ʻo,-,,
894,KLH021a_0894,a,2008,0.07265299315156426,537.1969906037426,537.2696435968942,k,p,0,kapālama,695,537.1603399355812,537.7187803794087,-,ka,,
895,KLH021a_0895,ā,2010,0.07523031885750697,537.3734925056777,537.4487228245353,p,l,0,kapālama,695,537.1603399355812,537.7187803794087,-,ka,,
896,KLH021a_0896,a,2012,0.0640244002701138,537.5287755997299,537.5928,l,m,0,kapālama,695,537.1603399355812,537.7187803794087,-,ka,,
897,KLH021a_0897,a,2014,0.050153545905118335,537.6686268335036,537.7187803794087,m,k,0,kapālama,695,537.1603399355812,537.7187803794087,-,ka,,
898,KLH021a_0898,a,2016,0.039544141963574475,537.8181229799515,537.857667121915,k,w,0,ka,696,537.7187803794087,537.857667121915,kapālama,wā,,
899,KLH021a_0899,ā,2018,0.12441937349524324,537.9271104931681,538.0515298666634,w,k,0,wā,697,537.857667121915,538.0515298666634,ka,kahiko,,
900,KLH021a_0900,a,2020,0.0688534250051589,538.1650045050752,538.2338579300804,k,h,0,kahiko,698,538.0515298666634,538.674255894265,wā,kapa,,
901,KLH021a_0901,i,2022,0.08776870533392866,538.3116071777207,538.3993758830546,h,k,0,kahiko,698,538.0515298666634,538.674255894265,wā,kapa,,
902,KLH021a_0902,o,2024,0.1581765678544116,538.5160793264106,538.674255894265,k,k,0,kahiko,698,538.0515298666634,538.674255894265,wā,kapa,,
903,KLH021a_0903,a,2026,0.0771593013923848,538.7977107764929,538.8748700778852,k,p,0,kapa,699,538.674255894265,539.0475140147507,kahiko,ʻia,,
904,KLH021a_0904,a,2028,0.08005277519453102,538.9674612395562,539.0475140147507,p,ʻ,0,kapa,699,538.674255894265,539.0475140147507,kahiko,ʻia,,
905,KLH021a_0905,i,2030,0.17843088446988986,539.0986320519232,539.2770629363931,ʻ,a,0,ʻia,700,539.0475140147507,539.399531498045,kapa,ka,,
906,KLH021a_0906,a,2031,0.12246856165188547,539.2770629363931,539.399531498045,i,k,0,ʻia,700,539.0475140147507,539.399531498045,kapa,ka,,
907,KLH021a_0907,a,2033,0.07845245564101333,539.504347544359,539.5828,k,i,0,ka,701,539.399531498045,539.5828,ʻia,inoa,,
908,KLH021a_0908,i,2034,0.12999999999999545,539.5828,539.7128,a,n,0,inoa,702,539.5828,540.0959477449228,ka,-,,
909,KLH021a_0909,o,2036,0.11331812781509143,539.7994818721849,539.9128,n,a,0,inoa,702,539.5828,540.0959477449228,ka,-,,
910,KLH021a_0910,a,2037,0.1831477449228487,539.9128,540.0959477449228,o,sp,0,inoa,702,539.5828,540.0959477449228,ka,-,,
911,KLH021a_0911,a,2040,0.04629558083547636,540.8605550950098,540.9068506758452,k,h,0,ka,704,540.8364428133247,540.9068506758452,-,hoʻokipa,,
912,KLH021a_0912,o,2042,0.08101726646202678,540.9666491344244,541.0476664008864,h,ʻ,0,hoʻokipa,705,540.9068506758452,541.6485444604797,ka,i,,
913,KLH021a_0913,o,2044,0.058005352974987545,541.1054,541.163405352975,ʻ,k,0,hoʻokipa,705,540.9068506758452,541.6485444604797,ka,i,,
