file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH014b_1071,388.7,2266.4,2643.4,14.4,16.7,42,-2.8,-314.6,-75,-9.2,56.9,20.7,3.4,-118.2,1.6,-0.9,40.6,-1.2
KLH014b_1072,798.3,1601.1,2271.3,-111.7,-62.5,116.5,-19.3,32.8,207.5,41.4,5.8,-58.7,1.2,-12.3,-47.5,-7.8,4.4,30.4
KLH014b_1073,407.3,1693.3,2655.4,48.9,98.6,-7.8,22.8,-26.3,-5.9,13.8,-24.9,11.3,5.8,-7,0.4,2.8,2,-0.5
KLH014b_1074,465.9,894,2766.7,-20,29.3,-172.9,-10.9,41.5,-12.5,3.5,23.3,-17.7,-7.5,5.4,-0.7,-8.3,-15.2,2.8
KLH014b_1075,516.1,1061.5,2636,-55.6,-161.6,229.9,0.5,28.6,-43.6,-32.4,-31.1,-10.7,13.9,-11.2,68.5,-35.8,-0.6,-50.8
KLH014b_1076,842.7,1442.2,2662.9,-70.9,59.8,-402.5,-106.3,21.5,327,81.5,8.6,101.4,-84.9,-17.4,-141.9,40.5,-8.1,62.4
KLH014b_1077,695.6,1572.8,2331.6,-40.9,-71.7,-155.5,-75.2,25.7,47.3,9.5,-19.5,7.2,10.3,2.2,43.6,10.3,-23.4,-1.1
KLH014b_1078,445.6,2197.7,2814.9,-16.6,-2.7,2.2,25.9,-52.3,-29.2,-7.3,-9.5,-26.4,8.5,-15,-15.3,-7.2,-3.3,-12.3
KLH014b_1079,580.1,1847.8,2635.4,9.1,212.7,64.9,-18.4,45.8,78.1,-23.2,-2.2,-30.3,-9.8,3.7,48.2,-2.2,10.8,-28.9
KLH014b_1080,743,1447.7,2530.1,-171.8,82.7,23.9,37.5,18.2,60.2,-6.9,-1.7,44.7,8.5,2.3,28.9,7.4,1.9,22.2
KLH014b_1081,1011.3,1364.8,2503.3,-10.4,1.5,65.8,71.7,20.2,8.3,1.1,-36.1,-2,29.8,14.3,17.9,-4.8,-31.6,-42.6
KLH014b_1082,488.5,1652.8,2542.2,76.6,54,46.2,0.4,-32.7,1.2,-7.8,-1,13,8.5,8.6,6.8,1.9,-6.6,-18.6
KLH014b_1083,447.2,1997.7,2843.2,31.6,109.9,64.4,-38.4,10.5,-33.1,-15.5,54.2,31.5,-8.3,24.7,-12.5,-13.2,21.4,-12.4
KLH014b_1084,448.2,1838.1,2636.6,-6.7,-112.1,109.2,-20.3,-72.6,-15.7,-9.9,-5.2,-75.5,7.4,16.2,26.3,-3.4,19.2,6.4
KLH014b_1085,522.5,977.5,2565.7,4.6,107.6,-88.8,-30.5,2.7,45.4,-13,4,34,-15.1,1.8,-12.7,0.7,-13,-6.3
KLH014b_1086,401.9,2052.4,2551.6,7.1,-213.6,-67.1,-8,7.7,-59.8,-2.1,-1.7,7.1,-3.6,35.6,57.1,-1.9,6.5,21.5
KLH014b_1087,376.5,2395.1,2714,9.8,-10.5,-48.4,-1.9,-104.1,75.4,0.7,42.2,-42.1,0.9,19.9,11.3,-0.1,-16.8,-22.1
KLH014b_1088,737.8,1486.5,2634.2,-143,32.3,-57.2,-53.7,12.5,78.7,-0.2,-11.8,-43,3.6,25.6,116.9,-40.4,-13.1,-28.9
KLH014b_1089,616.8,1664.3,2360.6,11.4,-81.7,-136.7,-10.7,29.8,42.3,-2.7,22.1,51.5,-1.4,1.2,-22.9,5.8,-14.8,14.3
KLH014b_1090,400.8,2285.8,2882.6,7.3,69.2,40.6,15.1,-34.6,24.5,9.6,-3,14.4,9.7,-8.2,-42.5,3.5,-17.4,7.8
KLH014b_1091,495.4,2002.9,2664.4,-44.4,369.8,210.6,-20.7,-4.7,-43,-4.5,-65.4,-17.4,-3.3,9.5,-20.6,-0.8,31.5,13.3
KLH014b_1092,670,1340.4,2193.5,-80.3,44.6,36.1,15,20,50.6,31.2,3.5,13.6,6.1,1.7,3.1,-8.7,4.3,19.4
KLH014b_1093,758.6,1283.9,2283.3,86.7,-81.1,-20.6,17.2,57.2,-18.3,-12.9,-32.4,26.3,8,33.4,16.5,-7.3,-9.1,-13.6
KLH014b_1094,364,2303.9,2903.9,45.7,-38,52.7,-4.1,-153.5,-60.1,23.4,-5.9,-30,2,-61.9,12.1,-2.6,14.1,-39.7
KLH014b_1095,365.8,2330.9,3080.5,-30.2,28.2,-40.6,11.3,6.3,-39.8,-5.8,-25.2,-22.8,3.4,-2,58.7,-3.3,6.7,7.5
KLH014b_1096,423.1,1848.4,2377.3,26.1,291.5,-19.4,-27.7,124.4,47.7,7.6,56.5,-13.3,-8.2,48.1,11.5,7,31.5,12.6
KLH014b_1097,474.7,1577.4,3061.3,-40,-1189.3,-162.3,-15.1,324.9,-21.5,-7.1,364.8,124.5,-35.7,-152.6,18.6,7.9,14.1,-72.3
KLH014b_1098,500.6,1067.2,2443.1,16.5,-235,89.3,1.9,-0.7,-12.6,18,-31,32.4,-4.7,7.2,-38.4,1.5,-12.6,4.9
KLH014b_1099,439.6,1467.2,2465.4,27.8,-13.1,-52.8,-1.9,-27.4,33.5,0.6,-5.4,-42,1.2,-0.9,68.5,2.9,0.9,-19.5
KLH014b_1100,724.4,1394.9,2307,-62.8,32.5,-11.8,-24.9,10.5,-5.5,-5.5,3.6,9.8,-7.5,13.1,13.4,-5,14.2,-0.7
KLH014b_1101,662.9,1735.8,2574.8,130.2,-292.1,-181.8,35,-101.8,-105.7,5.6,28.4,31.1,-48.2,17.2,25.3,2.1,-12.8,14.5
KLH014b_1102,386.8,2149.7,2770,138.5,-176.3,-204.3,64.4,-129.1,-158.8,-2.6,-78.4,-51.3,-20.9,56.6,-11.2,-26.2,-51.4,-12.6
KLH014b_1103,344.4,2367.4,2838,-30.8,-42.8,40.6,4.3,40.9,3.3,-4.2,-19.3,-17.7,1.5,-46.6,-34.4,1.3,28,50.6
KLH014b_1104,701.5,1437.3,2623.2,-21.4,69.9,221.2,29.2,39.1,3.4,-41.4,8,6.3,10.7,29.9,-19.3,6,2.1,-15.5
KLH014b_1105,722.5,1631.7,2400.8,-112.3,-85,72.8,-45.1,19.8,11.1,39.9,35.2,92.6,-12.3,1.8,56.7,-16.3,-1.9,-60.2
KLH014b_1106,400.3,2540.8,2995.4,42.9,42.2,27.1,54.6,-165.4,-67.9,2.9,-0.8,-17.2,22.7,-84.8,-22.7,-9.8,8.2,-11.2
KLH014b_1107,512.1,1897.5,2769.4,8.2,156.1,14,-50.3,30.9,75.3,18.4,32.2,22,-5.5,8.8,-1.2,0.6,13.7,-10.8
KLH014b_1108,718.8,1495.5,2934.2,-323,-70.4,-78.4,143.4,33.5,32.1,-218.2,20.8,2.6,-64,-74.9,-5,208.3,44.4,0.8
KLH014b_1109,718.2,1281.7,2627.9,-121.7,41.7,-248.2,-125.4,-5.5,-12.2,-154,-47.9,-151.5,40.5,-33.1,61.2,-9.5,26.8,-58.6
KLH014b_1110,583.7,1546.9,2271.1,21.3,-41.6,-30.8,-36.8,27.4,58.7,5.5,-8.4,-2.2,-13.6,1.9,-48.2,4.8,6.2,31.5
KLH014b_1111,300.1,2263.1,3071.3,11.7,-194.5,-76.2,-13.5,-92.2,1.7,-2.7,-4.9,-17.2,7.5,21.7,-9.3,-7.4,1,-40.4
KLH014b_1112,464.7,2075.1,2788.9,133.7,-315.8,-166.7,-22.8,16.4,28,-23.9,35.5,55.7,-13.3,-10.3,-10.4,-8.3,-11.2,50.6
KLH014b_1113,614.6,1169.6,2766.4,118.6,-53.1,-298.4,-3.2,200.4,-45.5,-40.6,-314.9,-101.1,-11.4,211.3,78.6,-43.8,-206.2,-208.7
KLH014b_1114,515.8,1044.7,2431.7,42,84.5,86.4,-12.8,24,81.5,5.1,-13.3,-63.5,2.7,-3.4,6.9,-0.1,-6.4,15.3
KLH014b_1115,721.8,1288.8,2720.4,27.8,23,-11.7,34,24.8,-0.5,-8.4,15.5,-6.5,9,9,4.5,0.6,9.2,-1.2
KLH014b_1116,679,1315.5,2685.9,152.5,236.3,-79.9,-30.6,3.3,86.2,4.8,3,116.3,5.1,31.1,74.8,11.5,-21.4,45.3
KLH014b_1117,857.4,1454.6,2430.3,-23.8,-28.3,3.8,30.8,-67.3,-46.1,-23.7,-22.4,-35.7,-25.9,-2,-20.6,-36.8,4.5,-22.8
KLH014b_1118,776.3,1586.7,2514,141.7,-133.6,11.5,-76.1,-8,-10.8,29.7,2.5,2.7,-5.3,-1.8,-53.1,14.1,11.8,27.5
KLH014b_1119,836.1,1560.1,2638,159.5,-60.5,-135.1,-27.8,-11.3,-0.7,30.8,14.5,41.7,-27.8,21,-30.4,11.5,7.5,-27.2
KLH014b_1120,663.8,1710.8,2738.5,-85.2,75.7,49.9,-18.8,-26.4,73.4,-1.3,3.1,91.2,1.1,-2.6,-83.5,-7.2,-3.8,-45
KLH014b_1121,665.1,1207.8,2925.7,-30.8,-45.4,-106.2,20.7,-42.2,10.1,9.2,34.3,56.3,0.3,5.8,32.5,3.1,-7.5,3.4
KLH014b_1122,683.8,1696.3,2571.8,44.8,-121.2,-67.3,-5.9,-17.1,31.1,0.1,-1.9,32.3,-0.7,15.9,8.6,2.1,-9.4,18
KLH014b_1123,453.1,2130.3,2920.9,69.2,42.7,53.9,26.6,-92,-25.1,5.8,-8.8,-13.3,-1.6,-22,-6.2,-0.8,1.7,-4.6
KLH014b_1124,696.5,1282.3,2740.1,135.6,229.9,70.8,-19.5,39.4,117.3,-32.8,27.5,4.7,-29.3,9.8,17.5,-37.2,-12.5,-49.6
KLH014b_1125,513.3,1055.5,2819.6,12.4,39.4,-17.3,3.2,-29.3,-31.7,-1.6,-26,-4.3,-1.3,22.1,3.5,5.4,12.4,19.2
KLH014b_1126,456.9,1703,2858.7,45.6,-78.1,-47,-9.6,-173.3,-102.9,22,-144.9,-99.6,-19.8,-101.5,-82.5,18.6,-59.2,-69.7
KLH014b_1127,719.8,1524.6,2776.8,2.3,2.3,-30,-76.7,72.5,25.6,-15.3,49.3,41.1,-49.7,-6.6,16,15.1,36.8,33.9
KLH014b_1128,491,1938.2,2571.5,28.9,68.3,124.2,-20.3,-15.7,-19.3,9.9,20.5,2.7,2.9,5.2,-17.2,3.8,13.5,-23.9
KLH014b_1129,427.1,1926.8,2738.5,-13.1,37.6,-154.2,-12.3,-1.9,24.3,7.3,-28.5,1.4,-1.5,-22.6,-5.8,1.9,-6,-7.1
KLH014b_1130,545.9,1736.2,2414.5,-34.6,-211.4,-30.9,-44.3,-5,-5.7,-6.3,69.6,55.5,-10.5,-43.9,-20.8,-1.9,18.4,20.7
KLH014b_1131,562.5,1256.3,2292.6,33,321.7,18.3,-43.2,54,30.2,-6.1,11,-14.1,-13.8,-4.2,-7.4,1.3,4,-9.1
KLH014b_1132,619.7,1184.1,2428.4,-99.2,-120.9,87.8,-48.3,39.4,-8.1,5.5,5,0.3,-33.8,12.8,21.6,-12.4,-0.1,33.2
KLH014b_1133,562.6,1353.8,2488.2,177.9,193,-185.1,-27.3,83.9,39.6,-39.3,-61.8,22,9.3,66.8,17.4,-10.9,-41.6,28.8
KLH014b_1134,401.9,2249.1,2841.9,-21.9,-16.1,80.7,8.2,-10.5,-58.2,-1.5,-8.7,43.2,3.2,3.8,-23.1,-1.1,-2.6,35.1
KLH014b_1135,530,1984.9,2941.8,-36.6,-137.3,-362.2,-72.9,-106.5,-35.9,21.7,-19.7,72.9,-10.4,-21.1,-61.6,4.7,-26.6,36.8
KLH014b_1136,455.8,1946.7,3052.8,-44.5,-142.2,42.5,16.6,86.8,11.2,-2.7,13.5,-3.1,2.7,-31.1,22,-1.2,62.2,-21.2
KLH014b_1137,536.5,1983.8,2908.4,30.5,89.6,44.8,-34.5,-94.9,16.5,18.5,28.6,30.8,-17.6,1.5,30.9,8.5,31,26.5
KLH014b_1138,439,1539.5,2706.6,-8.6,121.9,157,-17.2,-12.8,-29.8,2,-1.3,12.4,-20.2,-15.7,3.2,27.4,4.8,-17.9
KLH014b_1139,719.2,1783.2,2853,8.6,-87.7,77.4,-110,-42.8,155.9,-16.7,-38.4,-41.4,-26.9,-34.5,1.5,-2.8,-4.5,-132.2
KLH014b_1140,371.8,2366.5,2867.1,34.4,-176.7,33.8,-5.3,-168.4,-8.4,7,79,-2.1,-2.1,-108,-26.8,3.2,-6.3,-43.1
KLH014b_1141,431.9,1022.1,2589.4,90.9,123.3,-68.4,52.5,39.5,-47.6,-12.2,165,-20.7,14.7,-23.4,-21.7,-4.3,5.4,8.1
KLH014b_1142,574.4,1169.1,2484,-83,-141.3,47.7,-23.3,-68.7,1.3,4.6,27.2,-19.5,-5.5,-30.8,23.4,-9.7,4.4,-48.8
KLH014b_1143,349.9,2203.8,2787.4,59.4,-66.4,-185.3,-1.4,-15.2,69.1,28.2,9.5,92.9,-21.8,-13.8,-64.3,5.8,-33.7,-4.6
KLH014b_1144,516.1,695.9,2627.8,-13.5,-82.4,53,27.4,-21.5,-14.2,1,-25,10.4,5.3,8.1,-5,-3.6,5,3
KLH014b_1145,741,1325.6,2438,92.9,-163.9,-30.8,-103.8,-45.5,14.1,1.5,-13.3,0.9,-33.6,-9.6,-6.2,-9.9,-1.1,7.5
KLH014b_1146,392.2,1205.4,2566.7,19.2,30.9,-35.5,20.7,41.8,-38.8,-4.2,9.6,-8,4.7,30.3,-6,2.6,-2.1,-9
KLH014b_1147,342.9,1966.2,2590.8,20,-13.1,32.1,-7.6,-159.8,17.9,6.4,-67.4,-13.3,-1.7,55.5,9.5,1.7,12.2,3.9
KLH014b_1148,412,2405,2874.9,-67.7,148.1,99.8,-10.6,-45.3,-15.5,-29.5,91.4,9.8,-3,-6,-29.8,-12.3,26.5,8.5
KLH014b_1149,687.2,1617.7,2444.1,-77.7,245.5,31.2,-45.8,99.6,133.9,-9,50.3,28.1,1.1,3.6,-14.7,-5.3,13.8,33.8
KLH014b_1150,465.6,1793.8,2676.2,-41.8,238.1,113.8,-21.5,-50.5,-29,2.8,13,-3.8,0.3,30.5,-0.1,-0.7,-12,19.3
