file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH057a_5820,297.3,1992,2317.3,13,-234.9,-121.4,11.2,-54.6,44.7,3.4,52.3,-3.8,12,-53.8,-4.5,7.1,34.4,25
KLH057a_5821,361.8,1930.1,2402.3,-8.9,43,39.8,-18.3,-13.3,-10.5,-7.6,2.4,-3,-5.4,3.2,4,-3.4,2.4,-4.9
KLH057a_5822,367.5,1817.8,2339.7,-33.5,64.4,15.6,-2.6,-12.3,-8.9,8.5,3,15.2,2.4,-4.8,2.3,2.3,2.4,-0.5
KLH057a_5823,561.9,1535.3,2188.1,-43.9,-13.9,6.4,-84.6,137,107.6,-24.5,26.6,-20.2,-23.7,-1,6.8,-0.1,9,-20.8
KLH057a_5824,434.1,1258.5,2166.5,32.2,-121,-6.1,2.9,-11.4,41.3,4.6,-29.9,4,1.5,6.1,-13,1.7,-14.1,11
KLH057a_5825,388.8,1699.2,2342.5,-2,-15.4,-31,-0.9,-10.2,14.4,-1.6,-10.2,40.7,1.5,20.4,-8.3,-2,-2.9,-0.8
KLH057a_5826,380.9,1694,2325.5,10.8,50.1,33.3,2.3,11.6,3.6,2.5,13,-30.6,0.5,-26.9,-10.7,2,10.5,10.1
KLH057a_5827,394.1,1117.8,2374.6,-35.4,129.5,-60.7,-29.9,26.2,-15.4,-25.3,-24.6,1.6,17.6,17.6,2.6,27.4,44.3,2
KLH057a_5828,337,1042.8,2112.2,-74.5,-89.9,158,-27.4,34.2,72.9,26.8,-17.9,-28.4,-2,-3,18.1,0.7,8.4,-27.8
KLH057a_5829,379.8,1090.3,1817.5,32.6,85.8,-237.3,-9.8,1.9,11.7,11,1,25.2,-1.9,-6.3,9.8,5.2,2.3,-22.5
KLH057a_5830,472.3,953.2,2323.5,117.3,29,-60.2,-25.7,22.9,44.6,-1.4,-11.7,-25.8,-101.8,-25.7,-24.4,-25.8,-8.2,-14.5
KLH057a_5831,379.4,1137.1,2192.5,29.9,-143.6,21.5,19.3,34.7,75.2,-9.8,-21.1,-14.3,-2,0.4,5.6,-0.9,-6,-13.1
KLH057a_5832,340.1,1696.9,2256.8,57.1,-224.6,-82.4,-20.5,-100.5,-79.1,-12.6,-0.5,118.6,12.2,-38.4,-28.3,-9.9,8.3,20
KLH057a_5833,396.6,1719.6,2142.6,2.7,-107.3,-94.7,-26.2,-13.8,37.2,-7.9,-7.7,-10.4,-13.2,-3,-25.4,-2.4,-4.3,5.5
KLH057a_5834,382.3,1877.7,2439.8,-51.9,46.2,89.8,9.1,38.3,-16,-4,3.6,9.4,2.5,0.6,24.5,0.4,9.4,-12.4
KLH057a_5835,321.9,1896.7,2497.2,-5.1,19.3,8.4,29.2,-23,-62.9,-16.2,1.1,-10.5,1.9,-8.6,-2.5,-15.6,-11.4,-23.2
KLH057a_5836,454.7,1652,2270.9,1.2,32.2,66.6,-23.5,71.2,68.7,-6,22.2,-0.6,-2.3,13.2,29.5,-6.5,-3.1,10.2
KLH057a_5837,316.3,2002.1,2344.1,1.3,-28.5,38.5,0.3,-16.8,10.9,4,16.7,19.5,-3.1,-23.1,-22.4,-6.9,26.8,-29.4
KLH057a_5838,416.2,834.3,2205.7,11.6,-152.7,-48.9,-8.5,12.1,-115.7,-2.3,-8.7,-67.5,3.2,1.2,-67,-3.9,-21,-57.7
KLH057a_5839,404.2,1548.3,2122.2,3.8,-100.3,-104.7,2.3,6.6,100.3,-21.4,-39.8,-10.9,-12.8,-60.5,-25.1,-0.5,1.8,15.2
KLH057a_5840,370.8,1668.7,2198,-1.5,-30.3,-54,2.9,-8.7,22,-4.6,-19.4,-11.4,5.9,-18.6,6.7,0.3,1.4,-11.2
KLH057a_5841,381.8,1682.5,2223.7,20.2,77.1,64.7,-10.3,-37.4,27.7,4,-3.2,3.9,-6.9,-35.5,11.9,6,20.7,7.1
KLH057a_5842,394.2,1767.3,2373.6,-2.8,-34.6,-22.5,-7.8,-30.1,0.6,-6.9,1.3,-0.2,-9.8,1.9,-6,5.7,-7.1,9.3
KLH057a_5843,347.1,1739.6,2291.6,55.9,76.2,-47.3,-2.9,-17.1,-23,-13.1,35.2,70.4,-8.7,11.7,29.6,-6.1,-4.7,7.4
KLH057a_5844,418.7,1273,2138.8,16.4,-93,1.9,9.2,30.8,8.5,-4.9,-16.7,-12.9,-2.4,-3.9,12.9,0.7,7.3,-12.7
KLH057a_5845,396,1564.7,2230.1,20.7,-60.2,-1.2,2,12.8,4.9,2.3,9.8,0.5,-0.5,6,-5.9,0.5,4.6,0.1
KLH057a_5846,366.2,1422.9,2203.2,9.2,178.9,56.6,-5.9,-49,-14.9,1,35.8,-21.6,1.7,-9.4,-6.5,3.3,16.1,5.5
KLH057a_5847,617.8,1361.1,2129.3,45.2,5.5,-1.7,-27.2,-12.7,-14.9,3.4,-19.3,-8.2,-13.9,-15.8,0.2,-5.7,-31.8,-11.9
KLH057a_5848,383.6,1734.8,2319.6,64.5,-250.5,-90.5,-14.5,-47.4,25.1,8.9,4.7,16.9,-16.1,-3.9,-4.6,-17,-16.5,2.6
KLH057a_5849,727.9,1447,2223.8,-120.8,-206,-49.9,-113.1,95.3,-15.6,-46.1,-93.5,13.4,10.9,109.4,8,-27,-16.1,16.5
KLH057a_5850,456.6,1802,2363.8,-10.2,-47.6,-14.7,-2.7,-20.3,-18.9,4.7,16.8,-18.7,2.7,-28.2,22.1,4.7,-15.7,2.7
KLH057a_5851,475.1,1711,2349.4,3.1,10.3,43.8,0.7,13.5,-9.7,-25.2,13.2,8.2,12.9,-1.1,-5.7,1.7,-6.2,-4
KLH057a_5852,493.8,1340.2,2059.1,107.4,2.5,138.6,13.8,77.2,-3.1,21.4,64,37.6,9.7,30.3,-1.5,5.1,13.5,6.4
KLH057a_5853,453.8,1270.8,2142.8,-22.5,232.3,-101,-13.3,26,-10.2,-2.8,49.6,-61,-0.1,34.3,-21.5,3.1,-3.3,22.3
KLH057a_5854,389.1,922,2349.7,12.1,-140,78.3,-18.3,7.9,-9.5,-27.8,-24.3,13.6,-1.1,-7.9,-11.3,-13,0.2,23.5
KLH057a_5855,323,1940.1,2417.3,-19.5,-74.4,-60.1,9.1,-50.2,-51.4,6.6,-32.6,-1.3,3.4,-17.5,-52.4,0.2,2.5,1.6
KLH057a_5856,617.6,1392.5,2061.9,-4.3,-111.5,-73,-44.4,51.2,26,10.5,2.8,23.7,-8.5,25.8,5.5,4.4,15.3,20
KLH057a_5857,402.1,1769.9,2378.5,1.5,-42,-17.6,7.1,1.9,-18.8,12,-10.6,7.2,1.1,13.3,-32.7,4.5,10.8,-6.6
KLH057a_5858,413.3,1586,2329.6,52.3,192,46.6,-50.2,-2,-2,2.9,-14,-16.8,5.4,-2.6,-13.1,3,3.6,3.1
KLH057a_5859,292.5,2071,2633.4,-3,-8.8,-3.9,-32.3,-22,-97.2,-5.6,-10.5,-0.9,-16.7,-43.5,-12.1,-8.9,-10.4,-9.3
KLH057a_5860,330.6,1646,2359,3.1,30,24.7,-1.1,-27.7,16,-4.8,-3.7,2.3,0,-0.1,-22,-7.4,4.8,-9.2
KLH057a_5861,376.2,1847.1,2361.4,19.8,-123.6,-46.9,-8.2,-41.9,-23.4,14.6,-23.9,-25.8,-3.8,-19.5,-15.4,3.3,19,-27.4
KLH057a_5862,445.8,1021.7,2157.5,51.1,-69.6,-57.9,-75.5,-41.6,-38.6,45.3,18.2,5.4,-26.6,-29.3,-22.3,9.7,-15.3,-35.9
KLH057a_5863,501.6,1261.9,2194.4,134.8,-38.3,-81.9,35.2,10.3,10.1,22.1,18.4,-6,-14.4,-3.9,-13.1,0.2,21.3,9.1
KLH057a_5864,634.6,1553.1,2228.1,-40.2,-72.5,-13.7,-34,19.8,-10.1,-19.8,1.1,-3.9,-22.4,-11.4,-1.9,-15.4,-1.1,3.1
KLH057a_5865,379.5,1404.3,2157.7,37.7,1.1,-59.6,-10.1,9.8,61.4,-0.2,0.2,-24.3,-5.2,-2.3,22.8,-1.2,-7.7,7.9
KLH057a_5866,365.5,1562.9,2137.3,-2.6,-135.2,39.9,-5.5,15.8,19.8,-3.7,50.7,8.6,-4.3,-12.3,0.9,-4,3.4,0
KLH057a_5867,345.5,1686.4,2139.5,10.4,-13.3,-3.7,6.9,-1.3,-1.2,-0.7,0.8,0.9,2.3,5.4,5.9,-0.9,-1.3,-3.6
KLH057a_5868,442.1,994.5,2250.9,-54.8,-0.3,17,-56.7,52.6,-26.7,-17.1,21.9,9.6,4.4,34.5,-4.5,2.1,-0.7,-4.3
KLH057a_5869,405,1442.1,2210.7,-10.1,-99.7,15.8,-6.3,2.6,8,-10.5,-1.7,0.7,0.2,9.7,6,-4.8,-3.1,-1.8
KLH057a_5870,409.8,1589.6,2148.5,39.7,-21.2,-15.4,-19.9,-14.3,3.8,0.5,-3.1,11.5,1.8,-4.4,-3.2,1.4,-6,-2.1
KLH057a_5871,356.8,1809.4,2290.1,-13.4,40.6,99.7,-9.2,-63.6,-38.9,0.6,-0.5,-2,-7.6,-0.1,-21.9,2.7,-7.1,10
KLH057a_5872,416.5,1045.6,2326.5,10.4,-17.2,21.3,-28.1,-37.2,-60.2,-39.6,4.7,34.6,2,-5.4,-21,3,-2.3,-34.5
KLH057a_5873,438.7,859.5,2125.3,-4,-38.1,16.3,-35.1,-40.4,-53.5,10.9,7.2,97.2,-5.7,-6.8,25.3,1.8,1.2,-8.6
KLH057a_5874,381,848.3,2268.7,-5.2,-55.8,-27.4,4.7,49.5,2.4,-5.8,55,34.5,-2.7,52,22,1.7,39,24.4
KLH057a_5875,393.1,856.2,2275.6,15.1,100.2,-4.6,-12,-34.3,26.5,4.4,-19.3,15.5,-7,-3.4,5.1,-0.3,-4.4,-10
KLH057a_5876,347,763.2,2221.7,73,-3.7,-40.2,-13.7,-13,-87.7,-5.9,-22.3,-16.8,-6.3,5.9,0.4,-3.8,7.3,-24.4
KLH057a_5877,472.7,1302.4,2196.5,-24.1,-23.6,23.3,-1,-19,-6.7,0.3,22.9,-19,0.1,0.8,-4.3,0.4,-17.7,-2.5
KLH057a_5878,355.6,1509.8,2143.3,20.1,-124.4,3.6,-13.1,-21.7,19.1,-1.9,9.4,-7.4,-3.2,24.5,-0.1,-3.2,-7.6,7.3
KLH057a_5879,644,1149.7,2296.4,4.2,-31.4,32.9,-46.5,-7.2,-17.8,-2.2,-11.2,-1.2,-28.7,-4.6,-11.9,-7.7,-8.6,-5.1
KLH057a_5880,398.1,1624.7,2289.8,35.7,83.3,94.2,-8,14.1,-16.8,-3.7,8.5,-1.3,2.2,6.4,-9.4,-1.8,-0.8,11.3
KLH057a_5881,374.3,1385.3,2096,-9.7,55.2,87.8,-13.1,-38.1,-24.5,-4,5.2,-23.2,1.6,-7,11.1,-2.7,2.9,2.5
KLH057a_5882,358.6,1794.4,2256,34.7,-187.3,-131,-24.3,-42.2,-42.7,3.2,-39.9,-14.4,-6.9,-16.6,-13.5,-1.3,-29.4,2.9
KLH057a_5883,477.2,791.5,2359.1,-12.7,-53.5,-32.3,21.8,-1.4,-0.2,-13.7,-37.6,-17.5,10.7,48.8,-11.8,-0.4,9,15
KLH057a_5884,559.7,1045.8,2280,20.1,-104.2,72.4,58.8,7.6,-46.3,24.2,21.1,10.6,-47.4,-18.6,9.9,5.8,-3.7,1.3
KLH057a_5885,416.1,1774.2,2230.2,23.3,-46.5,-33.3,-9.1,2.4,49.9,-2.7,19.2,5.2,-0.8,1.2,-6.4,-0.6,-11.7,-5.1
KLH057a_5886,339.3,1871.9,2377.5,48.7,-18.6,-31.2,0.9,-36.2,-99.8,-4.2,18.4,33.3,11.2,-29.3,-22.6,-4.2,16.2,5.7
KLH057a_5887,458.8,1267.6,2191.2,-2,333.6,87,-75.8,-62.6,-57.8,12.7,-27.6,24.1,13.2,6.4,15.9,17.2,43.3,-1.3
KLH057a_5888,524.7,930.7,2275.1,17.7,-21.1,2.1,1,-27.9,-20.3,-35,51.4,-28.8,-23.1,44.6,-0.6,36.3,-23,-5.4
KLH057a_5889,540.9,878.5,2300.9,-66.3,86.8,-9.2,18,-6.9,7.3,-9.4,-96.1,-7.6,26,85.4,11.6,-25.7,-43.9,-6.6
KLH057a_5890,391.1,1039.2,2353.4,151.3,19.6,-31.1,98.2,53.7,-69.5,124,65.2,35.6,79.3,14.9,-3.1,95.3,69.5,30.9
KLH057a_5891,336.4,1546.2,2236.8,-6.7,-49.8,9,-2.2,-44.5,10.8,-1.1,21.3,-33.1,14,-12,-6.2,9.9,11.2,24.9
KLH057a_5892,312.2,1713.4,2325.7,6.2,-128.5,-41.5,-6.8,-16.5,78.6,6.2,-3.7,28.1,-10.8,15.4,7.9,-6.8,-1.2,-19.2
KLH057a_5893,255,2072.9,2683.2,15.4,3.2,27.9,4.4,13.9,18.6,3.1,-49.5,14.5,4.6,13,27,7.9,-3.8,-8.5
KLH057a_5894,357,1408.8,2094.2,37.9,1.9,19,20.1,4.5,-4.3,3.5,-10.4,-3.5,-0.8,1.6,-3.6,-7.8,1.3,5.8
KLH057a_5895,393.6,1278.4,2093.5,8.3,68.5,13.2,-24.1,-63.1,8,-5.7,-2.7,7.1,-3.3,-4.2,-2.8,0.7,8.5,-7.6
KLH057a_5896,370.6,1071.5,2133.3,29.8,-193.8,6.5,8.8,61.4,-23,-5.8,-21.5,8,-4.3,0.4,-6.2,-1.5,-8.1,-1
KLH057a_5897,382.3,1597.9,2176.6,-29.3,-157.7,-71.9,-6.3,-25,32.9,11.3,-38.6,-3.8,-2.9,0.1,1.6,0.2,-19.4,-18.7
KLH057a_5898,533.9,1449.1,2078.7,27.5,-63.3,-15.3,-26.4,37.3,25.2,-1.6,-25.6,-12.1,-17.5,10.3,17.6,-3.2,-5.1,-4
KLH057a_5899,362.4,1860.5,2360.4,36.1,-43.4,-48.3,28.9,-56.3,-86.6,14.6,-26.2,-32.3,8.4,-25.5,-23.1,3.7,-5.1,14.1
KLH057a_5900,336.2,1912.1,2335.3,16.8,-83,-78.6,4.7,19.1,60.5,-9.5,-0.4,23.6,4.9,11.9,-33.2,-0.5,-6.6,1.6
KLH057a_5901,345.9,1849.3,2372.6,-27.3,66.5,70.7,27,-48.2,-25,-4.3,33.5,-5.7,6.6,9.4,-11.7,-0.2,4,16.1
KLH057a_5902,440.9,1470.2,2276.6,-7.1,121.6,6,-31,38.3,-6.5,17.2,-5.5,-30.5,-18,-0.9,-6.1,20.3,1.2,-9.1
KLH057a_5903,424.5,958,2226.6,-10.3,-118.8,8.9,4.4,-12.4,9.7,3.2,-32.4,5.2,-0.3,29.3,-18.4,4.4,-4.2,12.3
KLH057a_5904,397.4,1683,2254,13.6,-71.7,-26.3,-6.7,-51.7,-23.7,17.3,-37.4,-14.2,-7.1,-30.4,-24.9,10.6,-18.5,-2.5
KLH057a_5905,323.6,1813.3,2312.5,39.8,39.1,33,23.6,-82.7,-28.9,3.8,-0.3,-16.6,-7.1,-42.3,-1.5,2,-9.3,-3.2
KLH057a_5906,435.1,1176.4,2195.1,-46.8,135.1,67.3,14.4,-7,-17.6,52.7,54.7,-4.5,6.3,-11.7,30.2,-2.7,17,-0.7
KLH057a_5907,400.7,1011.1,2064.9,-7.7,29.9,-36,-2.8,2.6,-23.7,1.8,8,-19.8,-3.3,1.6,2.7,-1.5,5,13
KLH057a_5908,433.6,967,2220.9,-0.6,-72.8,-68.5,-15.5,146.7,27.2,-8,-144.3,-61.1,1.4,138.2,16.9,-7.8,-103.8,-17.4
KLH057a_5909,404.9,1506.3,2199.1,65.6,-549.5,-204.3,-23.4,-46.8,102.1,1.6,-2,-35.5,-5.3,9.4,8.5,-1.6,-34.8,5
KLH057a_5910,293.7,1976.2,2524.6,30.6,16.9,-31.7,-23.9,-51.2,-47.1,-1.6,11.5,23.4,13.9,-25.6,18.8,2.2,17.5,4
KLH057a_5911,273.2,2004.5,2646.7,5,8.4,10.7,10,16.7,2.1,-6.2,38.8,20.7,7.5,51.2,27.8,-5.7,-9.2,31.7
KLH057a_5912,380.2,1900.5,2392.8,20.1,-70.8,71.3,-19.5,16.2,-49.8,-5.7,-3.2,64.1,-15.7,-15.3,-30.8,-0.1,-13.9,8.1
KLH057a_5913,446.1,1434.5,2133.8,-8.6,71.3,-86.8,-50.3,28.1,5.1,0.2,-7,10.5,-3.2,7.6,5.8,-3.2,-1.5,-1.7
KLH057a_5914,445.7,1332.3,2289.7,20.9,-10,-31.5,-88.9,-82.7,-67.5,-42.4,-28.3,-52,30,5.5,-19.7,-6.7,15,-13.7
KLH057a_5915,498.5,1346.6,2041.6,63.9,-212.8,-18.7,-45,52.6,31.8,-32.8,-5.7,-10.2,-11.8,50,8.1,-6.4,20.1,-17.9
KLH057a_5916,374,1804.8,2232.5,26.7,-27.1,7.7,15.8,-60.7,-80,-6.2,16.6,25.3,3.7,-33.9,-20.9,1.7,3.1,-1.3
KLH057a_5917,395.2,1647,2179.8,53.6,-386.3,-239.5,-19.4,-54.3,46.4,3.8,-12.5,-34.6,-6.4,-6,11.1,-1.4,-8.1,-10.5
KLH057a_5918,317.4,1992.1,2450.5,19.4,-47.1,-22.4,-23.7,7.3,49.4,0.4,-11.5,-19.2,-5.9,14.4,21.3,9.1,3.6,8.7
KLH057a_5919,289.5,2039,2543.3,7.3,12.5,-0.7,15.7,-28.1,-42.7,-9.5,7.8,-31.6,3.7,-12.7,-12.1,2.9,-4.4,36.1
KLH057a_5920,496,1002.9,2165.3,3.5,-87.4,33.7,-26,-13.6,-68.5,-2.6,-6.6,18.9,-11.7,-5.1,-15,-3.2,-8.1,1.7
KLH057a_5921,467.7,1020.9,2168.2,14.3,35.8,-1.5,-20.7,-27.4,-43.8,-0.1,8.2,-9.1,-7,-8.2,-4.1,1.6,4.8,-1.1
KLH057a_5922,362.1,1194,2125.6,41.7,-115.4,6,-19.6,36,43.3,-0.7,-30.4,-9.3,-0.7,11.5,-10.6,-4.1,-5.9,-17.4
KLH057a_5923,438.8,1182,2057.7,21.2,59,-19,-23.1,-7.7,13.6,-7.5,-5.2,18,-4.7,-9.6,8.2,1.4,3.8,11
KLH057a_5924,389.9,1100.7,2028.1,11.3,76.5,22.6,-34.7,-29.2,12.6,-10.3,-0.6,8.2,-3.8,-3.8,7.5,-6.9,2.7,-2.9
KLH057a_5925,368.4,1013.1,1825.6,-24.8,-98.3,155.2,-19.6,34.3,-56.2,-2.9,-7.3,23.2,-0.5,11.4,2.6,0.7,0.6,6.7
KLH057a_5926,416.2,1000.4,2159.8,-6.1,70.3,-186.1,-36,2.5,-201,-3.6,-2.1,-81.9,-15.3,11.4,-86.7,4.3,4.1,10
KLH057a_5927,322,2005.7,2605.3,-22.1,14.9,114.9,-0.3,-2.6,-25.3,-18.8,-6.6,-10.9,-1.4,-5.3,-23.3,-9.5,-3.3,9.3
KLH057a_5928,376.7,1909.5,2440.9,15.4,-15,-70.1,-11.3,38.7,40.1,-3.3,2.6,26.1,-8.3,13.3,-31.8,-1.1,-8.9,-7.7
KLH057a_5929,329.1,2080.9,2616.2,0,-40,-65.1,7.6,5.4,9.9,-24.1,7.7,-21,21.2,17.8,39,-9.7,-1.5,-11.9
KLH057a_5930,374,880.7,2346.6,-25.6,141.9,-28.5,-21.4,-28.8,15.8,6.3,-2,11.3,-3.1,26.9,5.9,3.7,-12.3,1.1
KLH057a_5931,380.3,750.1,2410.7,-51.1,-10,-0.8,3.5,17.8,8.7,3.1,-5.7,13,6.5,12.8,5.9,0.8,-5.1,4.1
KLH057a_5932,507.6,1051.9,2250.3,19.5,-104.8,33.3,-95.3,-12.8,32.6,5.8,-20.9,14.9,12.8,-2.1,2.7,-29.4,2.2,-12.5
KLH057a_5933,594.1,1105.1,2178.3,-25.9,10.1,-60.4,-44.9,-2.5,-8.9,-14.5,14.4,18.4,-11.3,-1.2,-9,1.2,6.1,-3.3
KLH057a_5934,509.6,1118.7,2282.4,61.7,-6.9,16.8,-44.1,-14.2,-19.8,7.7,3.8,1.5,-5.8,1.3,8.3,-11.9,-4.4,-12.3
KLH057a_5935,356.4,1293.3,2122.8,10.2,42.8,-20.4,-17.8,144.7,14.5,-12.8,-51.3,16.8,-4.6,15.1,-3.4,-4,-15.5,5.6
KLH057a_5936,285.8,1953.9,2334.1,36.8,-104.4,-146.9,4.2,-68.2,-37.3,0.1,-24.5,-27,12.2,-48.1,-7.8,-0.2,-13,9.1
KLH057a_5937,616.4,1325.3,2181.3,55.4,27.3,-103.8,-67.9,-4,-9.9,54.4,31.1,22.8,-27.3,-0.4,0.9,31.7,6.4,0.5
KLH057a_5938,565,1379.6,2254.2,-144.5,-86.4,-121.4,-37.7,27.2,-74,-28,-33.8,-23.6,-37.6,27.4,0.4,4.6,-35.9,18.3
KLH057a_5939,403,1833.8,2356.6,24.3,-47.1,-70.5,8.9,5.6,-0.3,-11.9,-7.1,7,-21.2,2.6,4.7,3.5,2.6,-7.5
KLH057a_5940,340.1,2022.7,2587,9.8,-60.1,-79.1,7,26.5,-6,0.9,-18.5,-41.4,-7,1.3,-22.8,-1.9,15.5,33.9
KLH057a_5941,547.6,1287.5,2174.5,166.8,-35.4,-34.8,-114.5,-3.9,-49.3,-1,5.4,-9.5,19.2,35.2,19.6,9.9,4.4,-3.1
KLH057a_5942,325.6,1745.3,2317.1,6.8,-205.8,-176.2,-0.6,-45.5,-41.9,6.3,-22.9,27.5,-5.4,2,-9.8,-2.2,23,22.6
KLH057a_5943,400.2,1194.6,2131.7,24.7,-164.9,-2.1,-29.1,78.3,-14.4,-7.2,-14.3,2.3,-9.5,7,15.2,-12,-13.2,13
KLH057a_5944,343,1620.2,2010.6,8.9,63,-51.1,38,-27.3,14,-3.8,34.2,32,13.8,-20.9,2.3,-1.1,33,28.2
KLH057a_5945,583.3,1313.7,2143.9,111.3,-221.4,-67.3,-63.7,-122,-39,17,58.8,70.8,-14.8,-5.5,25.8,21.8,-13.4,18
KLH057a_5946,367.1,1701,2214.1,45.9,-342.9,-42.6,-5.8,-61.9,-64.7,-15.2,-36.5,-9.7,-22,-35.2,1.2,-24.7,-29.7,-22.2
KLH057a_5947,453.6,1625,2094.7,-7.9,-81.3,-43.1,-35.5,42.3,22.4,-9.1,-1,-3.4,-16.1,-1.5,8.9,-2.7,-3.8,-11.6
KLH057a_5948,352.7,1873.9,2340.2,18.7,-85.3,-60.5,2.7,-1,-20.7,9.1,-18,-7.3,4.2,-10.5,-9.9,3.4,-3.8,-3.9
KLH057a_5949,364.3,1886.4,2359.2,-4.6,43.9,19,-5.6,24.9,-2.9,-1.5,13.8,-3.4,-5.1,4.3,-7.9,-2.1,0.1,-0.3
KLH057a_5950,328.2,1956.6,2308.3,32.7,-120.6,34.8,-2.6,21.4,-28.8,-3.1,-22.6,10.2,5.4,21.9,6.8,-2.6,0.4,4.3
KLH057a_5951,338.9,980.6,2126,-13.4,-65.9,63.7,0.3,35.1,-39.2,1.3,-29.4,29.5,0.7,14.9,-17.9,1.5,6.9,12.5
KLH057a_5952,452.7,1130.7,2292.4,45.9,-19.2,0.4,-62.2,11.3,-8.5,48.2,-2.3,3.5,-16,3.2,-8,-2.4,-7.1,-13.8
KLH057a_5953,648.6,1139.8,2144.5,-5.8,-84.3,-56,-46.2,42.5,-18.3,6.1,-13.9,-26.2,-21.1,13,-0.8,6.3,-7.9,-0.9
KLH057a_5954,430.7,1447.2,2258.3,-7.4,76.5,46.9,-12.8,-40.1,-16.7,10.3,5,-2,-5.8,-7.1,-2.6,1.9,-4.2,0.8
KLH057a_5955,452.7,1027,2221.6,-0.6,-177,46.4,-7.1,28.1,1.3,-5.9,-11.2,21.5,8.9,1.3,-7.2,0.6,-9.1,-31
KLH057a_5956,408.7,1590.6,2271.7,34.7,-14.7,-26.1,-18.7,-51.2,-2.4,10.5,14.9,-18.8,-8,-4.5,15.1,-10.5,-3.1,-5.4
KLH057a_5957,624,1108.3,2213.4,-36.5,-184.2,47.5,8.5,-26.1,12.1,-58.1,-43.5,-11.9,37.6,-32.3,-3.9,-28.1,-32.4,-15.2
KLH057a_5958,422.9,1608.8,2034.8,30,-43.8,-98.6,13.6,51.7,6.5,-6.9,35.6,-4,-11.7,-6.6,13.2,1.1,13.2,14.9
KLH057a_5959,410.1,864.6,2425.6,-6.2,-17.9,14.5,1.2,-6.4,6.8,-14.5,0.3,9,-7.6,2.8,-5.7,-3.4,-3,-5.4
KLH057a_5960,441.4,893.1,2411.3,-2.7,-47.4,0.6,-1.1,43.1,-26.1,-0.6,-23.7,7.8,-1.2,8.4,-4.8,-0.5,2.4,16.2
KLH057a_5961,318.3,1825.3,2443.1,-42.3,-39.9,-178.8,-8.4,-30.1,-66.9,-9.5,-30.5,-68.5,-8.5,13.3,-2.3,-3.1,-30.6,-24.7
KLH057a_5962,392,1552.5,2274.9,-9.7,157.5,40.1,-12.8,8.8,25.5,-2.7,-49.6,0.6,-3.5,19.7,30.5,-5.8,-17.1,-2.7
KLH057a_5963,369.8,1856.6,2317.9,1.7,-25.9,-121.6,-2,12.3,-3.8,-22.5,13.1,3.5,-2.9,6.9,-13.8,-3.5,8.6,-14.5
KLH057a_5964,349.9,1955,2442.6,37.6,-63.2,92.2,6,10,-66.8,16.7,-5,16.9,-7.6,-12.5,-0.2,-12.1,15,-3.7
KLH057a_5965,333.7,1140.6,2167.6,-15.7,135,-13,2,18.9,-3.4,-2.2,11.4,2.6,1.9,-2.4,-5.6,0.6,1.4,-2.1
KLH057a_5966,316.5,867.6,2123,1.4,-11.5,180.2,7.5,35.8,-11.8,-0.4,7,-23.3,2.3,-1.2,-20.9,-1.2,-3.1,-19.8
KLH057a_5967,334.2,898.1,2021.8,-1.3,-19,179.7,1.4,2.1,-69.8,-0.4,-5.8,38.8,0.2,0,-7.8,1.3,-2.5,19.4
KLH057a_5968,397.8,1001.6,2189.2,-47.6,-32.9,-81.6,6.5,9.2,-26,3.3,16.1,-17.8,1.5,4.4,3.3,1.4,-0.6,1.6
KLH057a_5969,501.8,1060.4,2234.5,4.6,5.9,48.4,-38.2,-41.8,1.1,-8.8,-3.6,8.2,-15.2,-2.9,-9.2,2.7,10.5,2.3
KLH057a_5970,308.1,1884.2,2397.4,-4,-12.2,-15.7,10.7,-35,-72.2,-4.5,14,20.8,1.3,5,-20.9,-3.4,-5.7,1.2
KLH057a_5971,482.7,1399.1,2233.5,6.4,30.3,-17,-46,41.3,-16.1,0.6,9.5,4.5,-16,12.3,-14.2,11.5,24.2,14.4
KLH057a_5972,535.1,1202.5,2233.9,128.4,-59.2,-100.7,-112.5,23.9,19.3,-18.2,3.9,-63.1,23.3,22.3,21.9,-52.3,-3.1,-35.4
KLH057a_5973,291.4,2102.2,2534.3,-9.6,-64.1,45.8,-44.5,12.7,29.9,5.4,2.4,2.2,-2.5,-7.4,-8.4,-7.6,-3.6,20.8
KLH057a_5974,545.6,1228.8,2178,5.3,149.8,-1.8,-88.7,-14.9,74.4,15.9,19.2,26.5,4.4,31.3,21.2,-0.1,-2.8,-0.2
KLH057a_5975,380,811.9,2400.2,-20.9,-6.9,-53.7,26.6,85.1,-67.4,13.4,28.6,-47.3,1.9,31.2,-44.5,6.5,3.1,-28
KLH057a_5976,418,996.8,2356.3,38,-92.4,20.5,-56.4,-4.2,-8.5,9.5,-4.4,3.4,-2.5,13.8,9.7,5.8,-20.8,-1.8
KLH057a_5977,556.8,1280.1,2254.9,32.8,20.3,-100.2,-103.3,31,-0.5,17.3,-11.3,9.1,-28.9,-10.4,-0.4,2.9,1.4,11.7
KLH057a_5978,284.9,2095.9,2561.1,-5.4,-51.4,-12.4,-8.2,-1,12.2,-19.4,-3.2,-8.9,5.5,-8.3,-3.7,-6.5,-2.2,-3.7
