"","Speaker","filename","word","word_unique","vowel","syllable_number","word_syllables","stress","syllable_stress","Moras","length","f0_reaper","f0_praat","intensity","duration","log_duration","f1","f2","syll_comp"
"111","DK","KLH063c_1141","hoʻohana","hoʻohana477.174668996181","a","-2",4,"primary","Primary Stressed",1,"short",101.6669738,103.637495404453,66.55,63.6154820546153,4.15285686925385,-0.339578580338171,0.123491288672477,"-2_4"
"112","DK","KLH063c_1142","hoʻohana","hoʻohana477.174668996181","a","-1",4,"unstressed","Final Unstressed",1,"short",20.341328,99.9340961577761,57.8,72.7034080623525,4.28638826187747,-0.603953875679343,0.289525106503412,"-1_4"
"113","SB","KLH033b_0162","hoʻohele","hoʻohele75.3912052363339","o","-4",4,"secondary","Secondary Stressed",1,"short",165.32099925,128.642170861851,64.85,54.9939108952913,4.00722246810885,-0.88046638866343,-0.203443203849775,"-4_4"
"114","SB","KLH033b_0163","hoʻohele","hoʻohele75.3912052363339","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",147.015557076923,149.031422748661,65.9,85.9234255417505,4.45345649893404,-0.949317305433697,-0.297095626051796,"-3_4"
"115","SB","KLH033b_0164","hoʻohele","hoʻohele75.3912052363339","e","-2",4,"primary","Primary Stressed",1,"short",173.351541,168.166873511581,72.1,72.4687106318669,4.28315489121277,-1.4463482181775,0.599321073811621,"-2_4"
"116","SB","KLH033b_0165","hoʻohele","hoʻohele75.3912052363339","e","-1",4,"unstressed","Final Unstressed",1,"short",156.090267,156.573624224506,69.9,79.1581300748021,4.37144749835837,-1.11800416400683,0.652160386219563,"-1_4"
"117","HM","KLH021a_0355","hoʻoholo","hoʻoholo262.8234","o","-4",4,"secondary","Secondary Stressed",1,"short",128.2144708,126.537776069403,72.9,70.7808469175006,4.2595884403374,-0.829443225818103,-0.274041064156394,"-4_4"
"118","HM","KLH021a_0356","hoʻoholo","hoʻoholo262.8234","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,74.4,48.351801363367,3.87850347794504,-0.894463689823343,-0.296839097048354,"-3_4"
"119","HM","KLH021a_0357","hoʻoholo","hoʻoholo262.8234","o","-2",4,"primary","Primary Stressed",1,"short",145.579843,151.049354411708,79.8,77.5641145763757,4.35110487920426,-1.08689655622162,-0.15885936674643,"-2_4"
"120","HM","KLH021a_0358","hoʻoholo","hoʻoholo262.8234","o","-1",4,"unstressed","Final Unstressed",1,"short",148.5886744375,148.401012123071,79.1,98.9338196127392,4.59445113783614,-0.967128139532249,-0.127432125707589,"-1_4"
"121","SB","KLH033b_0192","hoʻoholo","hoʻoholo90.454","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,52.8,58.2105520052068,4.06406664423485,-0.788482851762193,-0.488531739474845,"-4_4"
"122","SB","KLH033b_0193","hoʻoholo","hoʻoholo90.454","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",106.6017456,111.782589199256,58.3,77.3053095471994,4.34776264077912,-0.730787442780653,-0.279558204979279,"-3_4"
"123","SB","KLH033b_0194","hoʻoholo","hoʻoholo90.454","o","-2",4,"primary","Primary Stressed",1,"short",146.421675181818,144.939644096037,60.8,73.9431336282337,4.30329633330065,-0.909465060092218,-0.456559223794301,"-2_4"
"124","SB","KLH033b_0195","hoʻoholo","hoʻoholo90.454","o","-1",4,"unstressed","Final Unstressed",1,"short",132.1591581,132.211066141202,62.55,67.6501009790087,4.21434884728396,-1.18501012106532,0.332832468843696,"-1_4"
"125","IN","KLH013b_1171","hoʻoholo","hoʻoholo904.340446495682","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,73,36.6804401932086,3.60224364822161,-0.840453969237557,-0.421739075964425,"-4_4"
"126","IN","KLH013b_1172","hoʻoholo","hoʻoholo904.340446495682","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,75.15,39.8743968471535,3.68573443490041,-1.05377239626816,-0.449587660550546,"-3_4"
"127","IN","KLH013b_1173","hoʻoholo","hoʻoholo904.340446495682","o","-2",4,"primary","Primary Stressed",1,"short",228.967323166667,228.216049539301,77.9,52.951303352188,3.96937268651668,-0.863230006329351,-0.353042544678189,"-2_4"
"128","IN","KLH013b_1174","hoʻoholo","hoʻoholo904.340446495682","o","-1",4,"unstressed","Final Unstressed",1,"short",215.44817325,208.472140327975,76.2,38.2518096467948,3.64419087018073,-1.11876842627795,-0.151733687101209,"-1_4"
"129","DK","KLH063c_0584","hoʻohuli","hoʻohuli277.654424870986","o","-4",4,"secondary","Secondary Stressed",1,"short",148.450968333333,149.229752220245,80.05,62.2543072755661,4.13122772613286,-0.632102095148106,-0.310302344296141,"-4_4"
"130","DK","KLH063c_0585","hoʻohuli","hoʻohuli277.654424870986","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",155.007043,153.180114126418,80.85,50.0000000000114,3.91202300542837,-0.992512742707503,-0.307704326774361,"-3_4"
"131","DK","KLH063c_0586","hoʻohuli","hoʻohuli277.654424870986","u","-2",4,"primary","Primary Stressed",1,"short",192.508227888889,200.084011081343,81.25,70.134599335745,4.25041624339771,-1.14089064344902,-0.105175148573455,"-2_4"
"132","DK","KLH063c_0587","hoʻohuli","hoʻohuli277.654424870986","i","-1",4,"unstressed","Final Unstressed",1,"short",196.447071,190.047434996607,79.3,56.6818104777553,4.037453356404,-1.10911226846179,0.649488594540924,"-1_4"
"133","DK","KLH063c_0737","hoʻohuli","hoʻohuli323.524539258133","o","-4",4,"secondary","Secondary Stressed",1,"short",154.197693,152.994072196665,80.8,44.2105559827155,3.78896358370831,-0.620908856376444,-0.310124992163017,"-4_4"
"134","DK","KLH063c_0738","hoʻohuli","hoʻohuli323.524539258133","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,78,57.8138039774103,4.05722757030321,-0.517405201543591,-0.332662336060626,"-3_4"
"135","DK","KLH063c_0739","hoʻohuli","hoʻohuli323.524539258133","u","-2",4,"primary","Primary Stressed",1,"short",172.60573665,178.899009255149,79.3,111.376592956503,4.71291718832845,-1.17947663744421,-0.416753938849927,"-2_4"
"136","DK","KLH063c_0740","hoʻohuli","hoʻohuli323.524539258133","i","-1",4,"unstressed","Final Unstressed",1,"short",180.904787666667,180.720474511953,78.6,40.0000000000205,3.68887945411445,-1.13184203015329,0.415359987260675,"-1_4"
"137","AA","KLH057b_0792","hoʻohuli","hoʻohuli329.5992021","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,77.4,32.151854,3.47047011620601,-0.887341595266843,-0.256890914318267,"-4_4"
"138","AA","KLH057b_0793","hoʻohuli","hoʻohuli329.5992021","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,78.3,54.936396,4.00617607968034,-0.94260966915472,-0.313566248927544,"-3_4"
"139","AA","KLH057b_0794","hoʻohuli","hoʻohuli329.5992021","u","-2",4,"primary","Primary Stressed",1,"short",113.463754,124.022045458464,78.2,55.823188,4.02218933862352,-1.11524422754431,-0.34432745893951,"-2_4"
"140","AA","KLH057b_0795","hoʻohuli","hoʻohuli329.5992021","i","-1",4,"unstressed","Final Unstressed",1,"short",120.323801777778,119.210277416057,73.75,62.025764,4.12754984711587,-1.33771716298449,0.464170851329142,"-1_4"
"141","AA","KLH057b_0847","hoʻohuli","hoʻohuli347.388","o","-4",4,"secondary","Secondary Stressed",1,"short",141.2913971,137.024926757291,77.7,72.430818,4.28263187180631,-0.968661082067758,-0.270313080770227,"-4_4"
"142","AA","KLH057b_0848","hoʻohuli","hoʻohuli347.388","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",136.0284482,129.473179162552,74.65,46.519323,3.83986777466409,-1.13572687133025,-0.323917890735199,"-3_4"
"143","AA","KLH057b_0849","hoʻohuli","hoʻohuli347.388","u","-2",4,"primary","Primary Stressed",1,"short",175.129609416667,184.468629091934,80.9,72.570144,4.28455359757911,-1.09021715949519,-0.172009104313404,"-2_4"
"144","AA","KLH057b_0850","hoʻohuli","hoʻohuli347.388","i","-1",4,"unstressed","Final Unstressed",1,"short",193.905609166667,200.57589333404,77.7,41.175143,3.71783474903885,-1.34895323625142,0.57192189562182,"-1_4"
"145","AA","KLH057b_0281","hoʻokahi","hoʻokahi134.3810578","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,75.6,39.247031,3.66987579805522,-0.725505391354754,-0.323782764729994,"-4_4"
"146","AA","KLH057b_0282","hoʻokahi","hoʻokahi134.3810578","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",118.579235,118.434031196995,71.8,33.33992,3.50675547779967,-1.00671342948749,-0.376136221656496,"-3_4"
"147","AA","KLH057b_0283","hoʻokahi","hoʻokahi134.3810578","a","-2",4,"primary","Primary Stressed",1,"short",NA,NA,77.9,36.565719,3.59911116214233,-0.851894255752056,0.365031301399484,"-2_4"
"148","AA","KLH057b_0284","hoʻokahi","hoʻokahi134.3810578","i","-1",4,"unstressed","Final Unstressed",1,"short",148.4865265,146.520154491008,77.1,37.623507,3.6276290412186,-1.01706507129514,0.567692390636789,"-1_4"
"149","DK","KLH063a_3604","hoʻokahi","hoʻokahi1416.613","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,71.7,45.3890383128055,3.81527062903981,-0.906925381095986,-0.328981091144232,"-4_4"
"150","DK","KLH063a_3605","hoʻokahi","hoʻokahi1416.613","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",94.9610242,245.877624739226,70.1,63.445786910961,4.15018579181335,-0.780992031221285,-0.275443464556139,"-3_4"
"151","DK","KLH063a_3606","hoʻokahi","hoʻokahi1416.613","a","-2",4,"primary","Primary Stressed",1,"short",NA,NA,67.7,40.2966484432454,3.69626830031421,-0.771382913477761,0.217372373965642,"-2_4"
"152","DK","KLH063a_3607","hoʻokahi","hoʻokahi1416.613","i","-1",4,"unstressed","Final Unstressed",1,"short",99.263443,98.1136101526085,67.3,33.437644452988,3.50968234473625,-1.09075118229092,0.551459903503953,"-1_4"
"153","SB","KLH033b_0280","hoʻokahi","hoʻokahi148.866443745294","o","-4",4,"secondary","Secondary Stressed",1,"short",141.376332666667,157.137881567744,64.15,42.5857787589621,3.75152036559179,-1.023043191941,-0.422100344798252,"-4_4"
"154","SB","KLH033b_0281","hoʻokahi","hoʻokahi148.866443745294","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",161.012171333333,159.824956767226,64.7,47.5076324923975,3.86089038218277,-1.08983995479587,-1.03844164841935,"-3_4"
"155","SB","KLH033b_0282","hoʻokahi","hoʻokahi148.866443745294","a","-2",4,"primary","Primary Stressed",1,"short",190.589495142857,189.594476109222,74,56.9897921627387,4.04287216693271,-0.795065241716252,0.237269092430854,"-2_4"
"156","SB","KLH033b_0283","hoʻokahi","hoʻokahi148.866443745294","i","-1",4,"unstressed","Final Unstressed",1,"short",208.197156333333,205.365518924632,74.75,46.3433474729982,3.83607775362007,-1.32103802721205,0.731844545820229,"-1_4"
"157","JM","KLH016b_0285","hoʻokahi","hoʻokahi150.5436","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,69.9,44.1699040343337,3.78804365296251,-0.688637873036869,-0.393255839540705,"-4_4"
"158","JM","KLH016b_0286","hoʻokahi","hoʻokahi150.5436","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",80.5027385,86.5412595876525,72.3,39.5020635194214,3.67635291154057,-0.968108755658256,-0.498689409222014,"-3_4"
"159","JM","KLH016b_0287","hoʻokahi","hoʻokahi150.5436","a","-2",4,"primary","Primary Stressed",1,"short",128.679135272727,130.129862224118,76.7,72.1294221859239,4.27846203575182,-0.59276569249518,0.454267411054248,"-2_4"
"160","JM","KLH016b_0288","hoʻokahi","hoʻokahi150.5436","i","-1",4,"unstressed","Final Unstressed",1,"short",152.335617071429,155.147680205284,78.7,79.9999999999841,4.38202663467368,-1.2070006639406,0.720192160964797,"-1_4"
"161","IN","KLH013b_0127","hoʻokahi","hoʻokahi153.362544292657","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,67.2,36.2841602877495,3.59138129033057,-0.820389847652859,-0.543053982365582,"-4_4"
"162","IN","KLH013b_0128","hoʻokahi","hoʻokahi153.362544292657","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,66.6,44.8126551948462,3.80249058155822,-0.98320843254917,-0.389280159828768,"-3_4"
"163","IN","KLH013b_0129","hoʻokahi","hoʻokahi153.362544292657","a","-2",4,"primary","Primary Stressed",1,"short",NA,NA,67.4,58.8503490664891,4.07499776514985,-0.522110475207615,0.336694209470585,"-2_4"
"164","IN","KLH013b_0130","hoʻokahi","hoʻokahi153.362544292657","i","-1",4,"unstressed","Final Unstressed",1,"short",144.5963825,131.352962222937,64.5,65.3647159659272,4.17998260165025,-1.32262205374081,0.419017288897619,"-1_4"
"165","AA","KLH057b_0337","hoʻokahi","hoʻokahi163.985","o","-4",4,"secondary","Secondary Stressed",1,"short",163.783139571429,163.743383179358,79,57.511362,4.051982528283,-0.855796923699022,-0.187215854242887,"-4_4"
"166","AA","KLH057b_0338","hoʻokahi","hoʻokahi163.985","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",160.948898,159.769540338781,74.05,34.173418,3.53144809039004,-0.864924131651181,-0.270953695782525,"-3_4"
"167","AA","KLH057b_0339","hoʻokahi","hoʻokahi163.985","a","-2",4,"primary","Primary Stressed",1,"short",162.810495545455,157.706171532553,75.15,79.18231,4.37175291528628,-0.608631400758698,0.339048672674755,"-2_4"
"168","AA","KLH057b_0340","hoʻokahi","hoʻokahi163.985","i","-1",4,"unstressed","Final Unstressed",1,"short",116.5894416,113.605582418777,70.75,66.315475,4.19442327870435,-1.16459358202077,0.637268688403333,"-1_4"
"169","AA","KLH057a_4181","hoʻokahi","hoʻokahi1841.19","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,68.8,43.5304,3.773459544587,-0.982141519517001,-0.230698346876506,"-4_4"
"170","AA","KLH057a_4182","hoʻokahi","hoʻokahi1841.19","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",136.499125222222,136.966456872497,70.1,61.08298,4.11223326763445,-1.06608499158622,-0.336428252429563,"-3_4"
"171","AA","KLH057a_4183","hoʻokahi","hoʻokahi1841.19","a","-2",4,"primary","Primary Stressed",1,"short",158.049934333333,157.263414087699,77.4,46.338813,3.83597990365674,-0.629048606521926,0.356958363065083,"-2_4"
"172","AA","KLH057a_4184","hoʻokahi","hoʻokahi1841.19","i","-1",4,"unstressed","Final Unstressed",1,"short",167.867725333333,164.871683518962,78.7,72.316632,4.28105414420301,-1.23263601595539,0.67946754798989,"-1_4"
"173","DK","KLH063a_4248","hoʻokahi","hoʻokahi1960.77708610045","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,64.65,35.5802967033014,3.57179202125018,-0.834459911748419,-0.295105642654446,"-4_4"
"174","DK","KLH063a_4249","hoʻokahi","hoʻokahi1960.77708610045","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",157.053766833333,158.298420151322,64.1,45.8590490841289,3.82557254202352,-0.694532996571691,-0.304525048264785,"-3_4"
"175","DK","KLH063a_4250","hoʻokahi","hoʻokahi1960.77708610045","a","-2",4,"primary","Primary Stressed",1,"short",175.005534,171.814872026753,73.7,41.9056827838631,3.73542144503138,-0.865699774673147,0.207557720538033,"-2_4"
"176","DK","KLH063a_4251","hoʻokahi","hoʻokahi1960.77708610045","i","-1",4,"unstressed","Final Unstressed",1,"short",174.4490915,176.977001342103,74,47.4403956043261,3.85947409370036,-1.1704928600097,0.60997711116608,"-1_4"
"177","JM","KLH016c_0323","hoʻokahi","hoʻokahi233.0285","o","-4",4,"secondary","Secondary Stressed",1,"short",118.6886108,124.060661880367,75.85,47.751043472573,3.86600091951672,-0.865391918356517,-0.191724836465539,"-4_4"
"178","JM","KLH016c_0324","hoʻokahi","hoʻokahi233.0285","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",117.821482666667,117.2463947346,77.55,35.6558361175985,3.57391283942544,-1.02755124936073,-0.261040236579702,"-3_4"
"179","JM","KLH016c_0325","hoʻokahi","hoʻokahi233.0285","a","-2",4,"primary","Primary Stressed",1,"short",128.230609,129.414913515023,72.9,57.4857511740277,4.05153711142532,-0.83017701206545,0.351276675878366,"-2_4"
"180","JM","KLH016c_0326","hoʻokahi","hoʻokahi233.0285","i","-1",4,"unstressed","Final Unstressed",1,"short",137.348266666667,136.898994736991,74.3,45.9886009392108,3.82839356011087,-1.17963777455177,0.765364671342649,"-1_4"
"181","JM","KLH016c_0353","hoʻokahi","hoʻokahi238.054089265496","o","-4",4,"secondary","Secondary Stressed",1,"short",130.473373,133.916815028709,74.2,40.4718722221844,3.70060721979411,-1.00499574546532,-0.486995917951326,"-4_4"
"182","JM","KLH016c_0354","hoʻokahi","hoʻokahi238.054089265496","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",131.2474946,125.956569839166,75.15,43.3957505699709,3.77036152317824,-1.0076659740212,-0.253008064882438,"-3_4"
"183","JM","KLH016c_0355","hoʻokahi","hoʻokahi238.054089265496","a","-2",4,"primary","Primary Stressed",1,"short",81.8525313333333,164.489599375077,73.05,50.0720198884324,3.91346236681901,-0.874712045131282,0.469253991381602,"-2_4"
"184","JM","KLH016c_0356","hoʻokahi","hoʻokahi238.054089265496","i","-1",4,"unstressed","Final Unstressed",1,"short",132.0975915,133.13984297405,75.5,61.7554911957256,4.12318289780095,-1.27307326925878,0.677174301316691,"-1_4"
"185","JM","KLH016c_0382","hoʻokahi","hoʻokahi250.4685","o","-4",4,"secondary","Secondary Stressed",1,"short",114.545456,124.570438066062,75.55,30.0000000000011,3.40119738166219,-0.906055797610414,-0.192477565142406,"-4_4"
"186","JM","KLH016c_0383","hoʻokahi","hoʻokahi250.4685","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",129.276248285714,128.580972440018,77.2,53.4101545476631,3.97800088795661,-0.9338879403109,-0.437480504596086,"-3_4"
"187","JM","KLH016c_0384","hoʻokahi","hoʻokahi250.4685","a","-2",4,"primary","Primary Stressed",1,"short",156.715240307692,157.078996416554,80.95,86.8633564124366,4.46433626799534,-0.524741800363413,0.389627470609735,"-2_4"
"188","JM","KLH016c_0385","hoʻokahi","hoʻokahi250.4685","i","-1",4,"unstressed","Final Unstressed",1,"short",144.844590105263,144.765356257738,77.7,109.999999999985,4.70048036579228,-0.980687537865116,0.765736104045378,"-1_4"
"189","JM","KLH016a_0703","hoʻokahi","hoʻokahi278.012304829999","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,72,42.5178175726728,3.74992322507916,-1.10458172013243,-0.201771914984746,"-4_4"
"190","JM","KLH016a_0704","hoʻokahi","hoʻokahi278.012304829999","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",125.892385,123.872620182156,73.2,49.0413303162427,3.89266341842647,-1.05903603107142,-0.35368117093155,"-3_4"
"191","JM","KLH016a_0705","hoʻokahi","hoʻokahi278.012304829999","a","-2",4,"primary","Primary Stressed",1,"short",133.83967,134.844101729981,75.9,73.5596535145078,4.29809668948179,-0.645669773155028,0.436847991579294,"-2_4"
"192","JM","KLH016a_0706","hoʻokahi","hoʻokahi278.012304829999","i","-1",4,"unstressed","Final Unstressed",1,"short",149.797546545455,149.735641939421,75.3,74.8389518365116,4.31533849591647,-1.3038102613315,0.788136518422552,"-1_4"
"193","JM","KLH016b_0617","hoʻokahi","hoʻokahi289.932086680204","o","-4",4,"secondary","Secondary Stressed",1,"short",113.5814325,121.745570706211,75.9,32.6715163020026,3.4865036372082,-0.80544964906986,-0.240007228895663,"-4_4"
"194","JM","KLH016b_0618","hoʻokahi","hoʻokahi289.932086680204","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",113.59256175,109.983096364574,76.5,45.2039885660156,3.811185325556,-0.783842051392408,-0.694663055184296,"-3_4"
"195","JM","KLH016b_0619","hoʻokahi","hoʻokahi289.932086680204","a","-2",4,"primary","Primary Stressed",1,"short",122.488033777778,123.580945042732,75.1,73.9701631079583,4.30366181065289,-0.64668577527443,0.326586405278757,"-2_4"
"196","JM","KLH016b_0620","hoʻokahi","hoʻokahi289.932086680204","i","-1",4,"unstressed","Final Unstressed",1,"short",118.1080145,119.077330339711,75.3,76.148324544306,4.33268307705455,-1.20581460005064,0.760627139854465,"-1_4"
"197","DK","KLH063c_0723","hoʻokahi","hoʻokahi320.401853322366","o","-4",4,"secondary","Secondary Stressed",1,"short",133.296533625,266.657225889428,78.7,57.2382666712201,4.04722267245512,-0.650957373604784,-0.133553814317415,"-4_4"
"198","DK","KLH063c_0724","hoʻokahi","hoʻokahi320.401853322366","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",142.362706666667,NA,75.7,36.4700713654429,3.59649196164464,-0.741185319059445,-0.32946310597552,"-3_4"
"199","DK","KLH063c_0725","hoʻokahi","hoʻokahi320.401853322366","a","-2",4,"primary","Primary Stressed",1,"short",158.149241,147.098660306311,80,46.6338617459314,3.84232692415996,-0.755754688420464,0.221028175958669,"-2_4"
"200","DK","KLH063c_0726","hoʻokahi","hoʻokahi320.401853322366","i","-1",4,"unstressed","Final Unstressed",1,"short",137.3920596,137.508164205986,79.7,60.1242163340317,4.09641269439556,-1.23932603810762,0.645518309704457,"-1_4"
"201","DK","KLH063a_0776","hoʻokahi","hoʻokahi374.437","o","-4",4,"secondary","Secondary Stressed",1,"short",150.290863,146.666629794908,72,38.011039773437,3.63787663788712,-0.872730407438031,-0.175028353578724,"-4_4"
"202","DK","KLH063a_0777","hoʻokahi","hoʻokahi374.437","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",143.583842,144.842532605997,71.2,41.2734471489671,3.7202193670262,-0.674250417465712,-0.510447643400338,"-3_4"
